Date,RMD_Anorexia Nervosa_NoM,RMD_Antisocial Personality Disorder_NoM,RMD_Autosarcophagy_NoM,RMD_Avoidant Personality Disorder_NoM,RMD_Boanthropy_NoM,RMD_Body Integrity Dysphoria_NoM,RMD_Brief Psychotic Disorder_NoM,RMD_Capgras Syndrome_NoM,RMD_Childhood Disintegrative Disorder_NoM,RMD_Chronic Traumatic Encephalopathy_NoM,RMD_Circadian Rhythm Sleep Wake Disorder_NoM,RMD_Cotard Syndrome_NoM,RMD_Cyclothymic Disorder_NoM,RMD_Delusional Disorder_NoM,RMD_Diogenes Syndrome_NoM,RMD_Disinhibited Social Engagement Disorder_NoM,RMD_Dissociative Amnesia_NoM,RMD_Dissociative Fugue_NoM,RMD_Ekbom Syndrome_NoM,RMD_Erotomania_NoM,RMD_Factitious Disorder_NoM,RMD_Fregoli Delusion_NoM,RMD_Ganser Syndrome_NoM,RMD_Hallucinogen Persisting Perception Disorder_NoM,RMD_Histrionic Personality Disorder_NoM,RMD_Hypergraphia_NoM,RMD_Hyperthymesia_NoM,RMD_Impulse Control Disorders_NoM,RMD_Intermetamorphosis Syndrome_NoM,RMD_Kleine Levin Syndrome_NoM,RMD_Kleptomania_NoM,RMD_Koro_NoM,RMD_Landau Kleffner Syndrome_NoM,RMD_Narcissistic Personality Disorder_NoM,RMD_Olfactory Reference Syndrome_NoM,RMD_Othello Syndrome_NoM,RMD_Palilalia_NoM,RMD_Postpartum Psychosis_NoM,RMD_Pyromania_NoM,RMD_Reactive Attachment Disorder_NoM,RMD_Reduplicative Paramnesia_NoM,RMD_Rumination Disorder_NoM,RMD_Savant Syndrome_NoM,RMD_Schizoaffective Disorder_NoM,RMD_Schizotypal Personality Disorder_NoM,RMD_Selective Mutism_NoM,RMD_Stendhal Syndrome_NoM,RMD_Wendigo Psychosis_NoM
2027-09-01,266.81497,768.57697,0.0,0.0,27.711668,127.38109,0.0,1.5100555,49.514492,588.2766,0.0,0.0,119.40762,214.10849,30.090866,0.0,50.904144,0.0,130.02478,0.9618931,60.05459,0.0,0.0,70.39866,6.526781,0.0,13.453941,122.5479,0.0,78.92335,11.567266,0.0,93.45439,360.6443,28.494904,0.0,0.0,24.031906,0.0,477.11182,0.0,116.70184,0.0,38.263817,126.875916,36.411076,0.0,0.0
2027-10-01,271.1916,770.09503,0.0,0.0,28.811304,129.84538,0.0,1.9806461,49.41573,588.5268,0.0,0.0,115.35975,230.31277,32.1819,0.0,53.827927,0.0,136.85536,0.28394127,58.283005,0.0,0.0,69.81658,7.4075203,0.0,12.18988,123.26269,0.0,83.147835,12.5109825,0.0,98.668106,358.14954,27.962002,0.0,0.0,24.383917,0.0,477.3133,0.0,118.471695,0.0,38.535496,125.80034,36.26733,0.0,0.0
2027-11-01,275.33942,769.7512,0.0,0.0,29.813698,131.76202,0.0,2.4256363,49.34031,586.7766,0.0,0.0,111.83072,245.13159,34.184006,0.0,56.408905,0.0,143.71266,0.0,56.66531,0.0,0.0,69.23503,8.185272,0.0,11.148632,123.98318,0.0,87.02906,13.349985,0.0,103.29338,355.39273,27.450119,0.0,0.0,24.52467,0.0,476.47192,0.0,119.87776,0.0,38.84401,124.78105,35.988434,0.0,0.0
2027-12-01,278.23727,766.0633,0.0,0.0,30.554949,132.62424,0.0,2.8212166,49.025642,582.20306,0.0,0.0,108.47548,257.8532,36.050014,0.0,58.423355,0.0,150.44196,0.0,54.917477,0.0,0.0,68.57135,8.790541,0.0,10.230225,124.197815,0.0,90.22563,14.001835,0.0,107.37775,351.74112,26.816277,0.0,0.0,24.35524,0.0,473.51654,0.0,120.64713,0.0,38.998795,123.4507,35.55471,0.0,0.0
2028-01-01,282.0077,759.4062,0.0,0.0,31.300362,132.1772,0.0,3.5635757,47.756832,574.9631,0.0,0.0,104.451096,273.89157,38.601646,0.0,60.815094,0.0,161.94008,0.0,52.713543,0.0,0.0,68.00433,9.353252,0.0,9.182228,124.06229,0.0,93.86118,14.689583,0.0,113.67909,346.48425,26.083893,0.0,0.0,23.482182,0.0,468.27997,0.0,120.99712,0.0,39.209236,121.66174,34.959465,0.0,0.0
2028-02-01,286.32043,751.9825,0.0,0.0,32.037834,130.93956,0.0,4.462158,46.10987,567.406,0.0,0.0,100.71997,291.29797,41.444515,0.0,63.269333,0.0,176.02579,0.0,50.540024,0.0,0.0,67.64127,9.849037,0.0,8.198776,123.74312,0.0,97.50757,15.35252,0.0,121.093834,341.11578,25.333656,0.0,0.0,22.277029,0.0,462.75397,0.0,121.08676,0.0,39.467102,119.95152,34.310246,0.0,0.0
2028-03-01,290.8953,746.2407,0.0,0.0,32.720406,129.604,0.0,5.381996,44.561928,561.3229,0.0,0.0,97.609146,307.97186,44.21375,0.0,65.601776,0.0,190.53133,0.0,48.621765,0.0,0.0,67.491806,10.305439,0.0,7.3555183,123.611465,0.0,100.82073,15.997559,0.0,128.35701,336.57806,24.692429,0.0,0.0,21.105251,0.0,458.40604,0.0,121.197556,0.0,39.762863,118.64296,33.72266,0.0,0.0
2028-04-01,294.99023,741.7057,0.0,0.0,33.413006,128.92838,0.0,6.2079124,43.311203,556.7268,0.0,0.0,94.69841,324.60553,46.81301,0.0,67.87462,0.0,204.09517,0.0,46.85578,0.0,0.0,67.32042,10.794933,0.0,6.5748596,123.46741,0.0,104.11384,16.642399,0.0,135.36703,332.7674,24.109406,0.0,0.0,20.257519,0.0,454.78186,0.0,121.705215,0.0,39.96576,117.60214,33.28563,0.0,0.0
2028-05-01,298.93338,739.4348,0.0,0.0,34.18543,128.99207,0.0,7.0079384,42.22669,554.059,0.0,0.0,91.84254,342.64832,49.439613,0.0,70.26188,0.0,217.65038,0.0,45.21118,0.0,0.0,67.15562,11.408962,0.0,5.80529,123.317055,0.0,107.72898,17.343647,0.0,142.74757,329.5871,23.535614,0.0,0.0,19.66551,0.0,451.8208,0.0,122.683685,0.0,40.13482,116.66667,33.003067,0.0,0.0
2028-06-01,301.79913,739.14014,0.0,0.0,34.81184,129.93411,0.0,7.6049156,41.65579,552.9591,0.0,0.0,89.758156,356.98376,51.37741,0.0,72.24292,0.0,227.63724,0.0,44.01546,0.0,0.0,67.05792,12.006474,0.0,5.214096,123.49696,0.0,110.613754,18.00497,0.0,148.48119,327.78397,23.122986,0.0,0.0,19.48907,0.0,450.6438,0.0,124.05963,0.0,40.263954,116.20523,32.93084,0.0,0.0
2028-07-01,303.62683,739.8193,0.0,0.0,35.369736,131.86891,0.0,7.995846,41.656868,552.3675,0.0,0.0,88.139114,368.73788,52.76583,0.0,73.99754,0.0,234.16284,0.0,43.118744,0.0,0.0,67.05114,12.58857,0.0,4.782341,123.83284,0.0,113.032715,18.649872,0.0,152.64606,327.02045,22.83537,0.0,0.0,19.7632,0.0,450.2624,0.0,125.72939,0.0,40.39179,115.9895,32.993397,0.0,0.0
2028-08-01,304.9556,740.9745,0.0,0.0,35.865807,134.45709,0.0,8.224121,42.03073,551.7803,0.0,0.0,86.65427,378.69153,53.8188,0.0,75.58627,0.0,238.12619,0.0,42.390053,0.0,0.0,67.02632,13.186497,0.0,4.43993,124.38513,0.0,115.20307,19.311413,0.0,155.63263,326.59647,22.652039,0.0,0.0,20.328962,0.0,450.43048,0.0,127.68133,0.0,40.546135,115.90787,33.07583,0.0,0.0
2028-09-01,306.37222,742.9646,0.0,0.0,36.309402,137.58963,0.0,8.29475,42.757046,551.10114,0.0,0.0,85.24993,386.52078,54.69332,0.0,77.13878,0.0,240.30391,0.0,41.774666,0.0,0.0,66.91763,13.800835,0.0,4.1145706,125.444305,0.0,117.39828,19.967838,0.0,157.58018,326.3512,22.548302,0.0,0.0,21.09283,0.0,451.46436,0.0,129.94287,0.0,40.735886,115.93342,33.091026,0.0,0.0
2028-10-01,307.38983,746.1775,0.0,0.0,36.729965,141.16183,0.0,8.201157,43.845245,551.07263,0.0,0.0,84.21415,391.0606,55.289017,0.0,78.55053,0.0,240.37135,0.0,41.26695,0.0,0.0,66.87296,14.305672,0.0,3.8896332,126.75653,0.0,119.364044,20.526054,0.0,158.19362,326.70743,22.476685,0.0,0.0,22.046827,0.0,453.4453,0.0,132.27306,0.0,40.94123,116.09972,33.126545,0.0,0.0
2028-11-01,307.991,748.18823,0.0,0.0,36.941906,143.28539,0.0,8.043423,44.609627,550.3895,0.0,0.0,83.8227,392.21545,55.385746,0.0,79.26091,0.0,239.3239,0.0,41.010242,0.0,0.0,66.8995,14.564041,0.0,3.8265,127.781364,0.0,120.16759,20.850876,0.0,157.8185,327.04028,22.4645,0.0,0.0,22.61951,0.0,454.97238,0.0,133.48668,0.0,41.109276,116.17271,33.10054,0.0,0.0
2028-12-01,308.01346,748.33105,0.0,0.0,36.977592,143.45818,0.0,8.021408,44.676617,550.31866,0.0,0.0,83.80248,392.43896,55.392044,0.0,79.31017,0.0,239.14752,0.0,40.973503,0.0,0.0,66.90693,14.56464,0.0,3.8196526,127.77905,0.0,120.23883,20.85791,0.0,157.764,327.08875,22.445831,0.0,0.0,22.663385,0.0,455.22302,0.0,133.50566,0.0,41.109272,116.145294,33.10334,0.0,0.0
