Date,RMD,Linked_PT_Count,Linked_PT_List,RMD_TDB_Index,RMD_TDB_Lower95_Index,RMD_TDB_Upper95_Index,PT_NoM_Response_Index,PT_NoM_Response_Lower95_Index,PT_NoM_Response_Upper95_Index,Gap_TDB_minus_PT
2026-01-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2026-02-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,98.97377628363,98.83978848230964,99.06872619490332,99.79358316784912,99.62364301683803,99.85158611152116,-0.8198068842191191
2026-03-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,98.04598209660789,97.79366438585629,98.22478126945575,99.63479295257413,99.33975063457879,99.73557038636946,-1.5888108559662442
2026-04-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,97.1788240566883,96.82026624641864,97.43291459281153,99.56296496958598,99.22926688600228,99.67693126461607,-2.384140912897678
2026-05-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,96.70320545683084,96.29082208339028,96.99543451150717,99.64476304974526,99.41635964892194,99.72270241082735,-2.941557592914421
2026-06-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,96.79992316827703,96.40649079501384,97.078727421838,99.87283648518255,99.88105941217782,99.86986349263077,-3.072913316905513
2026-07-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,97.15482525896248,96.81207167801712,97.39772094035617,100.13223811517402,100.40044041892229,100.04027433552687,-2.9774128562115436
2026-08-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,97.92139732360606,97.67943625657642,98.0928573029393,100.44539319570718,101.01543661373944,100.25016315621819,-2.523995872101125
2026-09-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,98.69115959433917,98.55073395995315,98.79067164987006,100.77704071695148,101.66647110390416,100.47240523342994,-2.0858811226123066
2026-10-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,99.21129657534155,99.14202935839812,99.26038250733026,101.07212872768575,102.25064839715654,100.66839664053578,-1.8608321523442015
2026-11-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,99.89209989368943,99.91495203865853,99.8759010657618,101.42750746824457,102.94823893231892,100.90638135046733,-1.535407574555137
2026-12-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,100.60487196713666,100.72417739397984,100.52032666091058,101.79562494822788,103.66856265159733,101.15347561591473,-1.1907529810912223
2027-01-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,100.92557104689003,101.0920418211105,100.80760220878629,102.12702620210193,104.32577987297527,101.37276534251151,-1.201455155211903
2027-02-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,101.35703808372435,101.58442616579964,101.19590044279806,102.48701685886715,105.03694399045632,101.61197372407953,-1.1299787751428028
2027-03-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,102.05326999458887,102.3750579583129,101.8252362608957,102.93333542287466,105.91276774266194,101.91070499024947,-0.8800654282857892
2027-04-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,102.72020091851257,103.13176571172808,102.42855194738843,103.38750469213967,106.80311262219975,102.21488450870555,-0.667303773627097
2027-05-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,103.31733635798959,103.80940894581535,102.96863111696258,103.81605469225161,107.64303231460137,102.50195204761054,-0.4987183342620227
2027-06-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,103.99781732101832,104.58224452109683,103.58366535907592,104.29949992798545,108.58974033002677,102.82613762615472,-0.3016826069671339
2027-07-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,104.5201996735541,105.17816988419058,104.05393650404147,104.7999002990283,109.57552668105146,103.15970468724507,-0.2797006254741916
2027-08-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,104.94797629776917,105.6671772358508,104.43831272551571,105.2487860138044,110.45977568766895,103.4589312490774,-0.3008097160352321
2027-09-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,105.43732278794222,106.224213576048,104.87969582656082,105.66432861917886,111.27502762488525,103.73713202445789,-0.22700583123663876
2027-10-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.11715904033265,106.9960574946464,105.49433121994153,106.14344551931445,112.21136791862105,104.05923930355603,-0.026286478981802475
2027-11-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.99814501187379,107.99468927643905,106.29195271401369,106.67941286873875,113.25671536995395,104.42039724654458,0.31873214313503695
2027-12-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,107.30730599434166,108.35178618809852,106.56713934673135,107.12161951392791,114.13012288237508,104.7144474831211,0.18568648041375013
2028-01-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,107.01117261304779,108.0292900542195,106.28969257119545,107.4490581019353,114.79018273879359,104.92733721282563,-0.43788548888750256
2028-02-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.60647218340372,107.58570459887487,105.91254310890052,107.7668101733797,115.43516083708022,105.13246731048628,-1.1603379899759716
2028-03-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.47269472595573,107.44699997051832,105.78226201930656,108.15501710065693,116.21384543298306,105.38655398528486,-1.6823223747012008
2028-04-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.32737917122225,107.2954105056645,105.64139244550113,108.55230607004292,117.01059655381037,105.64664247810987,-2.2249268988206694
2028-05-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.636773583404,107.65437682417927,105.91565792757439,109.00750518467441,117.90923245221649,105.94966630668708,-2.370731601270421
2028-06-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,107.33920805523702,108.45631886318623,106.54757676603572,109.60297968592701,119.07680531408512,106.3489911507175,-2.2637716306899875
2028-07-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,108.03100480153806,109.2478016043397,107.16872668871603,110.28396120318774,120.41717880158613,106.8040804593236,-2.2529564016496835
2028-08-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,108.83987210719448,110.17037733876869,107.8970149780994,110.99358436187273,121.81184661836187,107.27913698129919,-2.153712254678254
2028-09-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,109.57150752466241,111.0065717356404,108.55455509943299,111.69238668156211,123.18694763060842,107.74638531283263,-2.1208791568997043
2028-10-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,110.40305085966605,111.95459552468019,109.30355503371791,112.40062925044421,124.5798861777345,108.22034441500726,-1.997578390778159
2028-11-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,111.1652544539501,112.82433203881934,109.98955586104414,113.09843903800503,125.95392120184083,108.68677696544972,-1.9331845840549278
2028-12-01,RMD_Anorexia Nervosa,8,PT_Closed Loop Neurostimulation|PT_Digital Phenotyping|PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,111.59705496180423,113.32259931977711,110.37425496006385,113.74871922310854,127.24401953016613,109.1181794873787,-2.1516642613043047
2026-01-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2026-02-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,98.91701151908201,98.83048016428289,98.98382049587457,99.81193944521186,99.6471943187994,99.86812099584387,-0.8949279261298528
2026-03-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,97.93945263918796,97.77730018577991,98.06464702129074,99.66923549745209,99.38439286014213,99.76608747250226,-1.7297828582641301
2026-04-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,97.02450332310198,96.79591734125292,97.20098958743824,99.61605508225325,99.2990904183235,99.72112706840713,-2.5915517591512724
2026-05-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,96.50666436127273,96.2459088136068,96.70798804761716,99.71747542977243,99.51455699396224,99.77763922142874,-3.2108110684997087
2026-06-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,96.57198385630711,96.32596024297563,96.761933336604,99.96387994791839,100.00801748736295,99.93110503697807,-3.3918960916112724
2026-07-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,96.89799561147333,96.68684592439011,97.06101969189878,100.239572111222,100.55386795750931,100.10563825074941,-3.341576499748669
2026-08-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,97.64410918351959,97.49998812492791,97.75538191790726,100.56596618660815,101.19214148536953,100.31630184470626,-2.9218570030885616
2026-09-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,98.39267496998966,98.31584590798907,98.45199301755872,100.91207262344598,101.86792054733438,100.53978455572721,-2.5193976534563234
2026-10-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,98.8867493187881,98.85723268518144,98.90953846954392,101.22302562441755,102.47841823761857,100.73891717728443,-2.3362763056294398
2026-11-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,99.54463002917744,99.57543704522395,99.5208446022085,101.5923473737781,103.20217539345253,100.97740054068834,-2.047717344600656
2026-12-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,100.23050815583869,100.32319016955542,100.15895038908627,101.97435905909413,103.9500665451451,101.22483858716294,-1.743850903255435
2027-01-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,100.5128095793804,100.6346755510728,100.41871951349044,102.32519943688409,104.64132796406281,101.44907964141377,-1.812389857503689
2027-02-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,100.90663209200521,101.06638147374036,100.78329306926898,102.70507134784305,105.38745255074322,101.69281946610974,-1.7984392558378346
2027-03-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,101.57013571444915,101.7892103901593,101.40099292269085,103.17163303613327,106.30014156980228,101.99425570585757,-1.6014973216841213
2027-04-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,102.20604021022507,102.48085043799298,101.99386521109416,103.6474973727867,107.22892897874152,102.30195606844951,-1.4414571625616333
2027-05-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,102.77112725251318,103.0952263375297,102.52089739884202,104.0983205662884,108.10731945864113,102.5935234579454,-1.3271933137752114
2027-06-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,103.41924596280772,103.79942259366452,103.12571985580361,104.60510836015625,109.09523696929556,102.92160559337346,-1.1858623973485294
2027-07-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,103.90830654835747,104.33169469288241,103.58141777159595,105.13201333765144,110.12609559870745,103.2607512293471,-1.2237067892939706
2027-08-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,104.3018322961794,104.759985972179,103.9481018087933,105.60582051671832,111.05247323178394,103.56566753734165,-1.3039882205389262
2027-09-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,104.7597091486263,105.25588898268454,104.37661949175595,106.04388768084812,111.90594155605025,103.8486230564598,-1.2841785322218158
2027-10-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,105.4131071485721,105.96396592275539,104.98780107141876,106.5438265444379,112.87958159768321,104.17291347573841,-1.1307193958658104
2027-11-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.27125724330645,106.89293712834946,105.79127172697373,107.10126668032598,113.96408944761868,104.53531843351637,-0.8300094370195268
2027-12-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.54693612598385,107.19261913632467,106.0484183187296,107.56955505912056,114.88057431662698,104.83593400045376,-1.0226189331367124
2028-01-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.20849148749687,106.82995891583549,105.7286700043642,107.9267899749506,115.58647557687634,105.06069446787575,-1.7182984874537226
2028-02-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,105.75904119353181,106.34792957445926,105.30437328423915,108.27643240956769,116.27987499242415,105.27928430682442,-2.5173912160358753
2028-03-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,105.58864352947691,106.16719545839885,105.14195616993707,108.69510115597386,117.10670895189155,105.54418502411323,-3.1064576264969475
2028-04-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,105.40801528932265,105.97497164994581,104.9702806158371,109.12359303639765,117.95265805072144,105.81540180556328,-3.7155777470750024
2028-05-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,105.69000432886132,106.28095416786799,105.23374481262697,109.60660372370309,118.89723583307718,106.12585505796235,-3.916599394841768
2028-06-01,RMD_Antisocial Personality Disorder,8,PT_Electroconvulsive Therapy|PT_Hypnotherapy|PT_Immunotherapy For Neuropsychiatric Disorders|PT_Machine Learning Neuroimaging|PT_Neuroprotective Agents|PT_Social Skills Training|PT_Stimulant And Wake Promoting Agents|PT_Transcranial Direct Current Stimulation,106.37170431948199,107.0190190258372,105.87192671522804,110.23078994851323,120.16995080161738,106.52989617554005,-3.8590856290312416
