RMD,PT,activity_multiplier,base_score,raw_corr,raw_lag,resid_corr,resid_lag,diff_corr,diff_lag,segment_support,active_overlap,pt_hubness,pt_median_base_score,specificity_score,hub_multiplier,score
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Interpersonal Psychotherapy_NoM,1.042728935091719,0.5075694461809507,0.4253201272059331,1,0.6201195285722251,1,0.413296990228569,1,1.0,96,0.08333333333333333,0.11931447942007584,0.38825496676087484,0.9583333333333334,0.5072049585971331
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Ketamine Therapy_NoM,1.0412046235214123,0.21924119549538468,0.0,0,0.4872026566564104,5,0.0,0,1.0,96,0.10416666666666667,0.19947686451366836,0.019764330981716316,0.9479166666666666,0.21638562629031488
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Light Therapy_NoM,1.0281799897115644,0.0818767777574606,0.0,0,0.21833807401989497,6,0.0,0,0.6666666666666666,95,0.08333333333333333,0.16023876680146915,0.0,0.9583333333333334,0.0806763951576035
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Lithium Therapy_NoM,1.0002718618515014,0.1578882385228725,0.3595949793476285,6,0.32004946416460156,6,0.021075843152474356,6,0.6666666666666666,31,0.0625,0.13362838222305828,0.024259856299814225,0.96875,0.15299581348948615
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Machine Learning Neuroimaging_NoM,1.0101117028249837,0.27542555429593313,0.18543191322659555,6,0.4524455840988354,6,0.11840411139732805,6,1.0,96,0.25,0.13642344331643186,0.13900211097950127,0.875,0.24343425369495753
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Meditation And Relaxation Techniques_NoM,1.0276675954231733,0.3563839097250323,0.3048567204656798,0,0.4384846038949306,0,0.2857337020572122,0,1.0,96,0.020833333333333332,0.10120569260219212,0.25517821712284017,0.9895833333333334,0.36242915185093916
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Memory Retrieval Techniques_NoM,1.003889218380131,0.1834958257298245,0.0,0,0.3343549513132429,0,0.1549672506329558,6,0.6666666666666666,96,0.10416666666666667,0.11729359864886305,0.06620222708096146,0.9479166666666666,0.17461523726230885
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Mentalization Based Treatment_NoM,1.0195875348221006,0.3124079967579841,0.19457297135453452,4,0.4892975510882143,5,0.16170400362852033,1,1.0,96,0.16666666666666666,0.16103668287654013,0.15137131388144395,0.9166666666666666,0.2919833576670851
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,1.0072094880463596,0.09539130914148337,0.0,0,0.11837215710104977,4,0.13600466727623922,5,0.6666666666666666,96,0.041666666666666664,0.1535322954357388,0.0,0.9791666666666666,0.09407738515187246
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Metaverse_NoM,1.1,0.12814231625859454,0.0,0,0.0,0,0.4271410541953152,1,0.3333333333333333,60,0.16666666666666666,0.1384260372065899,0.0,0.9166666666666666,0.12921016889408282
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Mindfulness Based Stress Reduction_NoM,1.068095850215083,0.335230508558208,0.0,0,0.26874792733894487,1,0.47620875834596177,1,1.0,96,0.14583333333333334,0.1442701035839653,0.19096040497424271,0.9270833333333334,0.33194989625030974
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Mood Stabilizers_NoM,1.0722450155465961,0.12229977321800632,0.0,0,0.0771010410739268,1,0.24903168750742338,1,0.6666666666666666,96,0.16666666666666666,0.12202159527737663,0.0002781779406296897,0.9166666666666666,0.12020737871586251
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Motivational Interviewing_NoM,1.0603174491120833,0.26733989987764323,0.0,0,0.5488113235426774,6,0.04527734285208535,5,1.0,96,0.22916666666666666,0.19404688782434,0.07329301205330324,0.8854166666666666,0.2509847776890844
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Music Therapy_NoM,1.030210693927129,0.20818347030130296,0.0,0,0.3559988243736596,6,0.10663110962923583,1,1.0,96,0.14583333333333334,0.17404653275632975,0.03413693754497321,0.9270833333333334,0.19883419300927524
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Naltrexone_NoM,1.0265460061765364,0.2604273050378242,0.2054614992072054,4,0.5179589303185297,4,0.015110303275033902,2,1.0,96,0.22916666666666666,0.22526193664044192,0.03516536839738227,0.8854166666666666,0.2367078316698046
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Narrative Exposure Therapy_NoM,1.0440477046850298,0.03165661011010877,0.0,0,0.0036404467349684987,0,0.10188158696539408,0,0.3333333333333333,96,0.14583333333333334,0.1874577900863984,0.0,0.9270833333333334,0.030641041562474478
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,1.0057908930326744,0.7480636891051056,0.9032590734867222,0,0.785911669184039,0,0.6757278458302574,0,1.0,93,0.14583333333333334,0.16075100575840584,0.5873126833466997,0.9270833333333334,0.6975334633960454
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Neurocognitive Training_NoM,1.0140719706900623,0.16723043254020167,0.0,0,0.2477806962600725,6,0.19816712384713195,6,0.6666666666666666,96,0.08333333333333333,0.1423102008320032,0.024920231708198487,0.9583333333333334,0.16251770702350243
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Neurofeedback Systems_NoM,1.0064936133948632,0.28183573041587157,0.4946901065590041,1,0.39880308047689533,4,0.11756740787859614,1,1.0,96,0.125,0.1860086942999145,0.09582703611595705,0.9375,0.26593674627192293
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Neuromodulation Techniques_NoM,1.0615404566796096,0.4207959645275582,0.1329359017596787,0,0.5214389650817504,0,0.3841218668106725,1,1.0,96,0.125,0.12724652375030154,0.29354944077725664,0.9375,0.4187736940814259
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Neuroplasticity Techniques_NoM,1.0123665313691217,0.22584948141721822,0.0,0,0.3307616265952734,0,0.17112610988743376,0,1.0,96,0.0625,0.10854123854551512,0.1173082428717031,0.96875,0.22149737936030586
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Neuroprotective Agents_NoM,1.0567906525371318,0.36969279303233593,0.0,0,0.4655717564372761,5,0.3559677836345814,1,1.0,96,0.3125,0.2077477358458782,0.16194505718645774,0.84375,0.3296429054889613
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Occupational Therapy_NoM,1.0661399374518679,0.25468555665986087,0.0,0,0.5659679036885797,6,0.0,0,1.0,96,0.1875,0.2018899008532912,0.05279565580656967,0.90625,0.2460744643740596
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Oxytocin Therapy_NoM,1.0109600357053965,0.16736595213383815,0.2589745821560598,5,0.348090871939996,4,0.04066842660444805,2,0.6666666666666666,96,0.10416666666666667,0.14435523135814482,0.023010720775693327,0.9479166666666666,0.1603877738958691
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Personalized Medicine_NoM,1.1,0.5979178841611222,0.0,0,0.7721510284986528,1,0.5565553807482854,1,1.0,96,0.14583333333333334,0.17282731474389326,0.425090569417229,0.9270833333333334,0.6097516756184779
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Pharmacogenomic Testing_NoM,1.0272906514594577,0.027355741432191202,0.0,0,0.0,0,0.07294864381917654,5,0.6666666666666666,96,0.10416666666666667,0.1657842631881601,0.0,0.9479166666666666,0.026638636112186753
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,1.023512200033587,0.29128503299186553,0.0,0,0.26723945872211097,0,0.3800606145931458,0,1.0,93,0.14583333333333334,0.1515564516844128,0.13972858130745272,0.9270833333333334,0.2763948631347715
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Prolonged Exposure Therapy_NoM,1.0002715711405372,0.001626530495248365,0.0,0,0.0,0,0.007229024423326067,5,0.0,34,0.10416666666666667,0.12365664162059167,0.0,0.9479166666666666,0.0015422340778447616
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Psilocybin Assisted Therapy_NoM,1.0047101764524493,0.0,0.0,0,0.0,0,0.0,0,0.0,96,0.16666666666666666,0.1451454644085189,0.0,0.9166666666666666,0.0
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Psychoeducation Programs_NoM,1.0172633650380343,0.3439025847034032,0.0,0,0.3386769421670319,1,0.42555102384053056,1,1.0,96,0.1875,0.17153193434449543,0.17237065035890775,0.90625,0.31704204738309955
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,1.0194189382028969,0.4658855643160169,0.0,0,0.45160156514305183,0,0.5836996888925413,0,1.0,96,0.08333333333333333,0.15531579991444544,0.31056976440157147,0.9583333333333334,0.4551437103282959
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Reality Testing Techniques_NoM,1.0000001619886496,0.07146550289875431,0.5680603378499054,0,0.0,0,0.11198271236253537,0,0.3333333333333333,33,0.08333333333333333,0.08058094723004484,0.0,0.9583333333333334,0.06848778470554817
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Regenerative Medicine Approaches_NoM,1.0850695717410905,0.497125605320213,0.27637505914696847,0,0.550097482119307,0,0.49320940544850655,1,1.0,96,0.08333333333333333,0.13322619173383565,0.36389941358637734,0.9583333333333334,0.51694020651357
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Resting State Fmri_NoM,1.080071637304599,0.3597179115323193,0.0,0,0.2800432467327744,1,0.519329890005713,1,1.0,96,0.14583333333333334,0.12395061619486245,0.23576729533745686,0.9270833333333334,0.3601914491375914
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Schema Therapy_NoM,1.00459327517783,0.1000240102349648,0.0,0,0.11599416473804913,6,0.10628141356187262,4,1.0,96,0.020833333333333332,0.1433368594601147,0.0,0.9895833333333334,0.0994367454546311
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Secure Data Storage For Patient Records_NoM,1.002002784087612,0.18303292158822065,0.08380071968081369,6,0.1863671199314029,6,0.20175032366890663,4,1.0,86,0.020833333333333332,0.11300547298247035,0.0700274486057503,0.9895833333333334,0.18148908558388788
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,1.0805823001433164,0.18381102308207212,0.0,0,0.0,0,0.49016272821885903,1,0.6666666666666666,96,0.14583333333333334,0.17197082692504195,0.011840196157030164,0.9270833333333334,0.1841400155429295
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,1.001611747933627,0.1647486620115827,0.0,0,0.29726998134003557,0,0.06883815646348149,1,1.0,96,0.0625,0.15770321214920374,0.007045449862378955,0.96875,0.15985750172317434
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Smart Wearable Mental Health Trackers_NoM,1.0290882749541888,0.06475179156952945,0.0,0,0.05539299614720075,5,0.11727844803821112,3,0.6666666666666666,96,0.14583333333333334,0.10138384028676478,0.0,0.9270833333333334,0.0617764848364244
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Social Skills Training_NoM,1.0507113721957473,0.32025531693172316,0.23221198474250984,6,0.44222709383361014,6,0.21784872496077246,1,1.0,96,0.08333333333333333,0.1487278168815449,0.17152750005017825,0.9583333333333334,0.32247524086021834
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Speech Language Therapy_NoM,1.015639009697811,0.09181626467170985,0.40295264470407954,6,0.16435726982968832,6,0.05215191358621575,0,0.3333333333333333,96,0.16666666666666666,0.09653772089435049,0.0,0.9166666666666666,0.08548116511488354
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,1.0461637662622818,0.5079192235183905,0.04228865586078251,0,0.6275127031895652,0,0.4917992033266843,0,1.0,96,0.10416666666666667,0.16303888357810975,0.3448803399402807,0.9479166666666666,0.503691339508377
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Stimulant And Wake Promoting Agents_NoM,1.0471523893326538,0.21731397809080275,0.0,0,0.4571586086287168,6,0.025761342684178123,6,1.0,96,0.22916666666666666,0.16200958243243674,0.05530439565836601,0.8854166666666666,0.20148617050436754
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,1.06319290571023,0.5170281862753952,0.0,0,0.6050811529467377,0,0.5438703721096958,1,1.0,96,0.14583333333333334,0.13686992512630042,0.38015826114909473,0.9270833333333334,0.5096183570137526
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Transcranial Direct Current Stimulation_NoM,1.0426914853072875,0.18726392126194313,0.0,0,0.4161420472487625,6,0.0,0,1.0,96,0.22916666666666666,0.15972439401250516,0.02753952724943798,0.8854166666666666,0.17288512684825005
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Transcranial Magnetic Stimulation_NoM,1.1,0.5071488257660506,0.0,0,0.5865923066223971,1,0.5404050839688264,1,1.0,96,0.16666666666666666,0.13701636481975138,0.3701324609462992,0.9166666666666666,0.5113750659807677
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Transference Focused Psychotherapy_NoM,1.0290188142401149,0.1328704281159128,0.0,0,0.1669864683841461,6,0.12828114965121565,2,1.0,96,0.041666666666666664,0.17913745014725435,0.0,0.9791666666666666,0.13387770850434189
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Trauma Focused Cbt_NoM,1.0347916744303782,0.10027086344186817,0.0,0,0.0,0,0.3342362114728939,1,0.3333333333333333,96,0.08333333333333333,0.11012052393482424,0.0,0.9583333333333334,0.09943614406602429
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Vagus Nerve Stimulation_NoM,1.0344644758623411,0.08704268865210105,0.0,0,0.11025129954241324,6,0.12186253686318958,3,0.6666666666666666,96,0.14583333333333334,0.1548337945746764,0.0,0.9270833333333334,0.08347696528311328
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Virtual Reality Exposure Therapy_NoM,1.0425453297665597,0.4338619809007339,0.0,0,0.5064594741003534,1,0.45767826123461086,1,1.0,96,0.125,0.15178133455084672,0.28208064634988717,0.9375,0.4240507330793704
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Vocal And Speech Biomarkers_NoM,1.0000017982359073,0.12471663620541402,0.0,0,0.2771480804564756,6,0.0,0,1.0,63,0.041666666666666664,0.11411077153337743,0.0106058646720366,0.9791666666666666,0.12211859254877774
RMD_Circadian Rhythm Sleep Wake Disorder_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,1.0216952129637111,0.2888602690926384,0.0,0,0.42889863068299033,0,0.21301307841176165,6,1.0,96,0.0625,0.13190324272869355,0.15695702636394485,0.96875,0.2859044305802531
RMD_Cotard Syndrome_NoM,PT_Acceptance And Commitment Therapy_NoM,1.0536709446106818,0.06852640381086773,0.7752769091033667,0,0.0,0,0.13227803713644173,2,0.0,96,0.1875,0.230247327246012,0.0,0.90625,0.0654351293247166
RMD_Cotard Syndrome_NoM,PT_Animal Assisted Therapy_NoM,1.014848791053111,0.0822215516891099,0.6029193430627504,0,0.0,0,0.1400897627275329,2,0.3333333333333333,96,0.14583333333333334,0.15209071239172745,0.0,0.9270833333333334,0.07735809757696001
RMD_Cotard Syndrome_NoM,PT_Anticonvulsant Therapy_NoM,1.015357992649623,0.23211814274500966,0.723434215893703,6,0.16229063600651947,6,0.19276429989490126,5,1.0,78,0.125,0.13966757469983454,0.09245056804517512,0.9375,0.22095282325793592
RMD_Cotard Syndrome_NoM,PT_Antidepressants_NoM,1.1,0.4644437931352204,0.9173713654429306,3,0.5953299704230254,3,0.2329070442234798,4,1.0,96,0.14583333333333334,0.13750302433536565,0.32694076879985473,0.9270833333333334,0.47363590987435505
RMD_Cotard Syndrome_NoM,PT_Antipsychotic Medications_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Cotard Syndrome_NoM,PT_Anxiolytic Medications_NoM,1.0946305522726425,0.36726768582806646,0.6723327585882432,0,0.5506508267152345,3,0.2793223891399999,4,0.6666666666666666,96,0.0625,0.13942732348780035,0.2278403623402661,0.96875,0.38945922883956324
RMD_Cotard Syndrome_NoM,PT_Art Therapy_NoM,1.00944061982617,0.06839426646725263,0.6794865776925741,0,0.0,0,0.07698387095915901,0,0.3333333333333333,96,0.125,0.1567738768869682,0.0,0.9375,0.06472495381430601
RMD_Cotard Syndrome_NoM,PT_Augmentative Communication Devices_NoM,1.007662969222182,0.1142090671668199,0.11947496906230197,1,0.10637986733760482,4,0.1716276519822923,4,0.6666666666666666,96,0.0625,0.13171337188270854,0.0,0.96875,0.11148786499174418
RMD_Cotard Syndrome_NoM,PT_Behavioral Activation Therapy_NoM,1.033268427962096,0.15506995090459538,0.6368715670754969,0,0.1509023435108251,3,0.12109051066243,0,0.6666666666666666,96,0.041666666666666664,0.1520851800142483,0.0029847708903470715,0.9791666666666666,0.1568907826371142
RMD_Cotard Syndrome_NoM,PT_Biofeedback Devices_NoM,1.013836195561733,0.4113297799311191,0.629932113823893,1,0.5480506176999645,0,0.22603064574165715,0,1.0,96,0.08333333333333333,0.124168044842288,0.2871617350888311,0.9583333333333334,0.39964514340633517
RMD_Cotard Syndrome_NoM,PT_Blockchain For Data Protection_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Cotard Syndrome_NoM,PT_Brain Computer Interface_NoM,1.0877539027590606,0.08021720728200661,0.8032855698244883,3,0.0,0,0.17801301684792084,3,0.0,96,0.16666666666666666,0.17051132629679108,0.0,0.9166666666666666,0.07998519859864896
RMD_Cotard Syndrome_NoM,PT_Cbt For Insomnia_NoM,1.0071523670977125,0.41549462696840267,0.5709138758370641,0,0.5142075918198716,0,0.2822440512572312,1,1.0,96,0.25,0.17080642986948577,0.2446881970989169,0.875,0.36615809743415684
RMD_Cotard Syndrome_NoM,PT_Chronotherapy_NoM,1.0193709847062549,0.055727498728184235,0.41238954075206596,0,0.0220834643924744,0,0.1339521875656631,0,0.0,96,0.041666666666666664,0.14806879651019483,0.0,0.9791666666666666,0.05562351618597894
RMD_Cotard Syndrome_NoM,PT_Closed Loop Neurostimulation_NoM,1.0341383033952762,0.21025568297188035,0.798868668404277,0,0.19070043623408356,0,0.19245501426775807,2,0.6666666666666666,96,0.1875,0.17313707481289237,0.03711860815898799,0.90625,0.19704906883640336
RMD_Cotard Syndrome_NoM,PT_Clozapine Protocol_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Cotard Syndrome_NoM,PT_Cognitive Assistive Technologies_NoM,1.0014082708103802,0.15986238807880632,0.5044092021016174,6,0.2305374603638199,6,0.08367130737930417,5,0.6666666666666666,62,0.16666666666666666,0.10361653584912878,0.05624585222967754,0.9166666666666666,0.14674689114581407
RMD_Cotard Syndrome_NoM,PT_Cognitive Behavioral Therapy_NoM,1.1,0.2353399924555793,0.9316659986473906,3,0.2497006058301355,3,0.1708358187964335,4,0.6666666666666666,96,0.0625,0.1649923249241117,0.0703476675314676,0.96875,0.2507841794604767
RMD_Cotard Syndrome_NoM,PT_Cognitive Enhancement Programs_NoM,1.0022514830193818,0.07913919657724658,0.5911129450651885,0,0.0,0,0.13243888968744674,3,0.3333333333333333,85,0.125,0.18750836426100054,0.0,0.9375,0.07436004106360104
RMD_Cotard Syndrome_NoM,PT_Cultural Psychiatry Interventions_NoM,1.0034907519945404,0.2698569043966025,0.5985047839296583,0,0.2085350499400162,2,0.25814589673473193,2,1.0,96,0.10416666666666667,0.12071928711373181,0.14913761728287067,0.9479166666666666,0.2566947981361641
RMD_Cotard Syndrome_NoM,PT_Deep Brain Stimulation_NoM,1.0173657594895331,0.21404834052202854,0.40091605407690173,0,0.2852314995451984,0,0.10133902293110905,1,1.0,96,0.10416666666666667,0.14578351606761597,0.06826482445441256,0.9479166666666666,0.20642350187044547
RMD_Cotard Syndrome_NoM,PT_Dialectical Behavior Therapy_NoM,1.059972421343588,0.23782248425125332,0.9076291520865877,0,0.2622386875518717,0,0.17025923665445108,3,0.6666666666666666,96,0.0625,0.17511391434485007,0.06270856990640325,0.96875,0.24420760965419364
RMD_Cotard Syndrome_NoM,PT_Dietary Interventions And Supplements_NoM,1.00834451841734,0.033347650938782857,0.4305667289491975,4,0.0,0,0.052530286628102135,0,0.0,96,0.14583333333333334,0.16637734169987006,0.0,0.9270833333333334,0.03117403095138827
RMD_Cotard Syndrome_NoM,PT_Digital Health Tools_NoM,1.0900190729268333,0.22278616908389504,0.8520453839945149,0,0.4954106710797253,0,0.057866473867810415,1,0.3333333333333333,96,0.08333333333333333,0.16380623814197137,0.058979930941923664,0.9583333333333334,0.23272279125717515
RMD_Cotard Syndrome_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,1.0200882005689977,0.1124939335656957,0.3206683282805808,5,0.1401077895927849,6,0.08861640474227465,0,0.6666666666666666,96,0.08333333333333333,0.11580936326704229,0.0,0.9583333333333334,0.10997232867154395
RMD_Cotard Syndrome_NoM,PT_Digital Phenotyping_NoM,1.0347874115927345,0.2491398869938698,0.7294365679862238,0,0.31839430226279375,0,0.07315287594886719,2,1.0,96,0.25,0.22082994565492148,0.02830994133894832,0.875,0.22558096643853126
RMD_Cotard Syndrome_NoM,PT_Digital Therapeutics_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Cotard Syndrome_NoM,PT_Electroconvulsive Therapy_NoM,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0
RMD_Cotard Syndrome_NoM,PT_Electroencephalography_NoM,1.1,0.08996454381793856,0.6106334539224849,4,0.03579921772528582,4,0.12838627190729052,3,0.3333333333333333,96,0.14583333333333334,0.1366070061390122,0.0,0.9270833333333334,0.09174509208100193
RMD_Cotard Syndrome_NoM,PT_Emdr Therapy_NoM,1.0597219880192132,0.06254259294459837,0.8620397146924846,1,0.0,0,0.08640269871099616,4,0.0,96,0.08333333333333333,0.17284490689287937,0.0,0.9583333333333334,0.06351618755899593
RMD_Cotard Syndrome_NoM,PT_Emotion Regulation Training_NoM,1.0264907969155161,0.04938280825905439,0.6821669633867029,0,0.0,0,0.06788648928764107,0,0.0,96,0.14583333333333334,0.15587744520652352,0.0,0.9270833333333334,0.0469947795847385
RMD_Cotard Syndrome_NoM,PT_Expressive Writing And Journaling_NoM,1.0103106551960928,0.10407315323791524,0.0,0,0.26678886261514984,3,0.08012164817790104,3,0.3333333333333333,96,0.041666666666666664,0.099827424576999,0.004245728660916243,0.9791666666666666,0.10295566947703565
RMD_Cotard Syndrome_NoM,PT_Fecal Microbiota Transplant_NoM,1.0302976119525198,0.3795993974343986,0.7649714931167654,1,0.551179910727824,6,0.12238064065600264,5,1.0,96,0.16666666666666666,0.1659821127146422,0.21361728471975638,0.9166666666666666,0.3585086566190033
RMD_Cotard Syndrome_NoM,PT_Focused Ultrasound Therapy_NoM,1.0153440107242926,0.36362527181794624,0.8102916295577391,6,0.48880949675625524,6,0.13918185627079435,6,1.0,70,0.22916666666666666,0.10579734331395112,0.2578279285039951,0.8854166666666666,0.32690003188030514
RMD_Cotard Syndrome_NoM,PT_Hypnotherapy_NoM,1.0363164102320361,0.11020141557991509,0.554706957957268,0,0.026100238166975907,0,0.14450199050007143,6,0.6666666666666666,96,0.22916666666666666,0.16821576980775388,0.0,0.8854166666666666,0.10111771363211085
RMD_Cotard Syndrome_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,1.0140705655290225,0.17330948933729046,0.4163666966492872,0,0.17349582070168718,6,0.1191104452368944,2,1.0,91,0.08333333333333333,0.17269862232675082,0.0006108670105396397,0.9583333333333334,0.16842521636948674
RMD_Cotard Syndrome_NoM,PT_Interpersonal Psychotherapy_NoM,1.042728935091719,0.10312690978213282,0.14842396803185873,5,0.08680732350109337,3,0.15521466524418112,3,0.6666666666666666,96,0.08333333333333333,0.11931447942007584,0.0,0.9583333333333334,0.10305285394907217
RMD_Cotard Syndrome_NoM,PT_Ketamine Therapy_NoM,1.0412046235214123,0.13945146582770354,0.8854981504910306,0,0.0,0,0.17509320876475826,5,0.6666666666666666,96,0.10416666666666667,0.19947686451366836,0.0,0.9479166666666666,0.1376351406132763
RMD_Cotard Syndrome_NoM,PT_Light Therapy_NoM,1.0281799897115644,0.10873113754660738,0.8388210201108106,0,0.0,0,0.10354502898855064,4,0.6666666666666666,95,0.08333333333333333,0.16023876680146915,0.0,0.9583333333333334,0.10713704738883091
RMD_Cotard Syndrome_NoM,PT_Lithium Therapy_NoM,1.0002718618515014,0.016275795360874458,0.0,0,0.0,0,0.04340212096233189,4,0.6666666666666666,31,0.0625,0.13362838222305828,0.0,0.96875,0.015771463249712923
RMD_Cotard Syndrome_NoM,PT_Machine Learning Neuroimaging_NoM,1.0101117028249837,0.3297319916338276,0.5290842679628657,0,0.3735671710706256,0,0.24159630634613227,6,1.0,96,0.25,0.13642344331643186,0.19330854831739575,0.875,0.291432875601979
RMD_Cotard Syndrome_NoM,PT_Meditation And Relaxation Techniques_NoM,1.0276675954231733,0.10507934930772093,0.0,0,0.18114030952918483,6,0.09907128862473764,3,0.6666666666666666,96,0.020833333333333332,0.10120569260219212,0.003873656705528819,0.9895833333333334,0.1068617813751171
RMD_Cotard Syndrome_NoM,PT_Memory Retrieval Techniques_NoM,1.003889218380131,0.028099493818262846,0.0,0,0.0,0,0.12488663919227931,1,0.0,96,0.10416666666666667,0.11729359864886305,0.0,0.9479166666666666,0.02673957165244252
RMD_Cotard Syndrome_NoM,PT_Mentalization Based Treatment_NoM,1.0195875348221006,0.13065454600390664,0.6007788714056845,0,0.08023754425272758,0,0.13466816255642688,1,0.6666666666666666,96,0.16666666666666666,0.16103668287654013,0.0,0.9166666666666666,0.1221126009339719
RMD_Cotard Syndrome_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,1.0072094880463596,0.24353591334090224,0.8078710434381651,0,0.24435956904363074,0,0.22554263465696073,0,0.6666666666666666,96,0.041666666666666664,0.1535322954357388,0.09000361790516345,0.9791666666666666,0.2401814392095554
RMD_Cotard Syndrome_NoM,PT_Metaverse_NoM,1.1,0.5168951377655399,0.9383060540821394,6,0.6996028240464451,4,0.24054058119205682,4,1.0,60,0.16666666666666666,0.1384260372065899,0.37846910055894994,0.9166666666666666,0.5212025972469194
RMD_Cotard Syndrome_NoM,PT_Mindfulness Based Stress Reduction_NoM,1.068095850215083,0.2883955736184246,0.8778447436609175,6,0.3460302067482021,3,0.09977223603475965,1,1.0,96,0.14583333333333334,0.1442701035839653,0.1441254700344593,0.9270833333333334,0.2855732944874913
RMD_Cotard Syndrome_NoM,PT_Mood Stabilizers_NoM,1.0722450155465961,0.4254758244512204,0.9425982090709113,4,0.6035636882576216,3,0.3215722415965415,4,0.6666666666666666,96,0.16666666666666666,0.12202159527737663,0.3034542291738438,0.9166666666666666,0.4181964710031163
RMD_Cotard Syndrome_NoM,PT_Motivational Interviewing_NoM,1.0603174491120833,0.21905789254776248,0.9312071274205417,0,0.17621326437754872,0,0.20100619854525315,4,0.6666666666666666,96,0.22916666666666666,0.19404688782434,0.025011004723422492,0.8854166666666666,0.20565653120728694
