Month-Year,RMD_Anorexia Nervosa_NoM,RMD_Antisocial Personality Disorder_NoM,RMD_Autosarcophagy_NoM,RMD_Avoidant Personality Disorder_NoM,RMD_Boanthropy_NoM,RMD_Body Integrity Dysphoria_NoM,RMD_Brief Psychotic Disorder_NoM,RMD_Capgras Syndrome_NoM,RMD_Childhood Disintegrative Disorder_NoM,RMD_Chronic Traumatic Encephalopathy_NoM,RMD_Circadian Rhythm Sleep Wake Disorder_NoM,RMD_Cotard Syndrome_NoM,RMD_Cyclothymic Disorder_NoM,RMD_Delusional Disorder_NoM,RMD_Diogenes Syndrome_NoM,RMD_Disinhibited Social Engagement Disorder_NoM,RMD_Dissociative Amnesia_NoM,RMD_Dissociative Fugue_NoM,RMD_Ekbom Syndrome_NoM,RMD_Erotomania_NoM,RMD_Factitious Disorder_NoM,RMD_Fregoli Delusion_NoM,RMD_Ganser Syndrome_NoM,RMD_Hallucinogen Persisting Perception Disorder_NoM,RMD_Histrionic Personality Disorder_NoM,RMD_Hypergraphia_NoM,RMD_Hyperthymesia_NoM,RMD_Impulse Control Disorders_NoM,RMD_Intermetamorphosis Syndrome_NoM,RMD_Kleine Levin Syndrome_NoM,RMD_Kleptomania_NoM,RMD_Koro_NoM,RMD_Landau Kleffner Syndrome_NoM,RMD_Narcissistic Personality Disorder_NoM,RMD_Olfactory Reference Syndrome_NoM,RMD_Othello Syndrome_NoM,RMD_Palilalia_NoM,RMD_Postpartum Psychosis_NoM,RMD_Pyromania_NoM,RMD_Reactive Attachment Disorder_NoM,RMD_Reduplicative Paramnesia_NoM,RMD_Rumination Disorder_NoM,RMD_Savant Syndrome_NoM,RMD_Schizoaffective Disorder_NoM,RMD_Schizotypal Personality Disorder_NoM,RMD_Selective Mutism_NoM,RMD_Stendhal Syndrome_NoM,RMD_Wendigo Psychosis_NoM,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM,RMD_Anorexia Nervosa_NoP,RMD_Antisocial Personality Disorder_NoP,RMD_Autosarcophagy_NoP,RMD_Avoidant Personality Disorder_NoP,RMD_Boanthropy_NoP,RMD_Body Integrity Dysphoria_NoP,RMD_Brief Psychotic Disorder_NoP,RMD_Capgras Syndrome_NoP,RMD_Childhood Disintegrative Disorder_NoP,RMD_Chronic Traumatic Encephalopathy_NoP,RMD_Circadian Rhythm Sleep Wake Disorder_NoP,RMD_Cotard Syndrome_NoP,RMD_Cyclothymic Disorder_NoP,RMD_Delusional Disorder_NoP,RMD_Diogenes Syndrome_NoP,RMD_Disinhibited Social Engagement Disorder_NoP,RMD_Dissociative Amnesia_NoP,RMD_Dissociative Fugue_NoP,RMD_Ekbom Syndrome_NoP,RMD_Erotomania_NoP,RMD_Factitious Disorder_NoP,RMD_Fregoli Delusion_NoP,RMD_Ganser Syndrome_NoP,RMD_Hallucinogen Persisting Perception Disorder_NoP,RMD_Histrionic Personality Disorder_NoP,RMD_Hypergraphia_NoP,RMD_Hyperthymesia_NoP,RMD_Impulse Control Disorders_NoP,RMD_Intermetamorphosis Syndrome_NoP,RMD_Kleine Levin Syndrome_NoP,RMD_Kleptomania_NoP,RMD_Koro_NoP,RMD_Landau Kleffner Syndrome_NoP,RMD_Narcissistic Personality Disorder_NoP,RMD_Olfactory Reference Syndrome_NoP,RMD_Othello Syndrome_NoP,RMD_Palilalia_NoP,RMD_Postpartum Psychosis_NoP,RMD_Pyromania_NoP,RMD_Reactive Attachment Disorder_NoP,RMD_Reduplicative Paramnesia_NoP,RMD_Rumination Disorder_NoP,RMD_Savant Syndrome_NoP,RMD_Schizoaffective Disorder_NoP,RMD_Schizotypal Personality Disorder_NoP,RMD_Selective Mutism_NoP,RMD_Stendhal Syndrome_NoP,WAR_GLOBAL_UCDP_GED_MONTHLY,GLOBAL_PUBLIC_HOLIDAYS_MONTHLY,GLOBAL_DISASTER_EVENTS_MONTHLY,GLOBAL_DISASTER_TOTAL_AFFECTED_RAW,GLOBAL_DISASTER_TOTAL_AFFECTED_MONTHLY,RMD_Wendigo Psychosis_NoP
Dec-09,3.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,4.0,4.0,0.0,5.0,3.0,6.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,3.0,11.0,2.0,0.0,1.0,0.0,0.0,14.0,0.0,6.000000000000001,1.0,13.000000000000002,2.0,3.0,0.0,0.0,0.0,0.0,1.0,47.5,16.0,36.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,3.0,0.0,14.0,0.0,1.0,0.0,3.0,50.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,22.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,7.0,6.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,3.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,5.0,0.0,15.900000000000002,1.0,50.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,133.49285714285716,2163.6000000000004,0.0,0.01,0.0,0.0,27.450000000000003,0.0,115.83000000000003,56.88000000000001,63.866666666666674,0.0,101.25000000000001,10.8,19.35,0.0,79.50000000000001,0.0,22.500000000000004,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,459.6428571428572,0.0,70.80000000000001,0.0,0.0,90.90000000000002,320.92500000000007,28.740000000000002,0.0,0.1428571428571428,0.0,0.0,6182.400000000001,0.0,282.00000000000006,0.01,110.63466666666667,430.6500000000001,201.60000000000002,0.0,7.237778191923443,33.400000000000006,77.0,25102669.800000004,18.216740314286337,0.0
Jan-10,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,101.2,23.650000000000002,55.482000000000006,0.0,2.0,2.0,3.0,0.0,24.650000000000002,0.0,0.0,0.0,0.0,0.0,37.35,0.0,0.0,2.0,20.0,0.0,25.0,0.0,1.0,0.0,3.0,95.60000000000001,8.0,1.0,0.0,0.0,0.0,1.0,0.0,7.300000000000001,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,15.0,27.900000000000002,5.0,0.0,1.0,4.0,0.0,1.0,1.0,17.0,1.0,10.950000000000001,2.0,0.0,51.300000000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49.6,8.0,0.0,0.0,47.7,0.0,0.0,17.0,1.0,13.0,0.0,17.400000000000002,1.0,79.5,0.0,3.0,0.0,7.0,0.0,7.0,2.0,735.0000000000001,811.3500000000001,0.0,0.0,0.0,0.0,9.3,0.0,0.0,4.0,0.0,0.0,60.75000000000001,51.00000000000001,20.1,0.0,0.0,0.0,7.500000000000001,0.0,8.0,0.0,0.0,1.0,0.03,0.0,0.0,31426.500000000004,0.0,6.900000000000001,3.0,16.500000000000004,0.0,116.70000000000002,151.8,0.0,0.0,139.87500000000003,10.625,662.4000000000001,0.0,3.6000000000000005,0.0,1.0,1076.6250000000002,0.0,0.0,7.619233416226805,32.8,89.0,25908392.700000003,18.24914288947298,0.0
Feb-10,10.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,53.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,35.0,0.0,0.0,5.0,2.0,3.0,0.0,8.0,0.0,39.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,444.9761904761906,1622.7000000000003,0.0,0.0,0.0,14.400000000000002,0.0,2.666666666666667,0.0,17.020000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.125000000000007,0.0,0.0,0.0,0.0,0.0,0.0,35.35714285714286,0.0,106.20000000000002,1.5,1.0,30.300000000000004,87.52500000000002,14.370000000000001,0.0,0.0,139.87500000000003,0.0,441.6000000000001,0.0,0.0,0.04,0.0,0.0,0.0,0.0,7.380255788,29.5,94.0,26296632.000000004,18.264389078850908,0.0
Mar-10,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,54.7,18.0,30.0,0.0,1.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,56.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,7.0,23.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,8.0,1.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,0.0,0.0,46.0,0.0,0.0,5.0,0.0,5.0,0.0,12.0,0.0,60.300000000000004,0.0,0.0,0.0,2.0,0.0,1.0,1.0,266.98571430000004,270.45000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.020000000000003,0.0,0.0,141.75000000000003,0.0,0.0,0.0,63.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,4.500000000000001,0.0,4.200000000000001,0.0,1.0,30.300000000000004,291.75000000000006,0.0,6.000000000000001,0.0,139.87500000000003,0.0,0.0,0.0,0.0,0.0,0.0,215.32500000000005,0.0,0.0,7.250635512,24.0,91.0,27719236.200000003,18.31834878203687,0.0
Apr-10,9.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,53.800000000000004,13.0,36.6,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.0,0.0,15.0,1.0,0.0,0.0,7.0,57.2,7.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,21.0,5.0,0.0,0.0,8.0,0.0,0.0,1.0,6.0,0.0,13.0,10.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,32.0,0.0,0.0,4.0,0.0,2.0,1.0,10.0,3.0,43.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,400.4785714285715,405.67500000000007,0.0,0.04,0.0,0.0,0.0,0.0,0.0,17.020000000000003,0.0,0.0,0.0,0.0,6.450000000000001,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71428571428572,0.0,0.0,0.0,0.0,30.300000000000004,0.0,28.740000000000002,0.0,0.0,139.87500000000003,0.0,0.0,0.0,0.0,0.01,8.533333333333333,215.32500000000005,0.0,0.0,7.575071699507561,33.6,64.0,25888059.300000004,18.248337953250857,0.0
May-10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50.800000000000004,15.0,29.1,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,3.0,55.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,8.0,6.0,0.0,27.200000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,4.0,1.0,14.0,1.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,270.45000000000005,0.0,0.0,0.0,0.0,0.0,5.333333333333334,0.0,59.68000000000001,0.0,1.0,60.75000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.57500000000002,0.0,0.0,2.6666666666666665,0.01,0.0,0.0,35.35714285714286,0.0,35.400000000000006,0.0,1.0,303.00000000000006,175.05000000000004,28.740000000000002,0.0,0.0,0.0,0.0,883.2000000000002,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,7.790282380703483,38.1,83.0,67373931.0,19.22023674,0.0
Jun-10,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,52.0,21.0,34.8,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,1.0,4.0,58.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,17.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,8.0,7.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,1.0,1.0,11.0,2.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,44.49761904761906,2163.6000000000004,0.0,0.0,0.0,0.0,0.0,2.666666666666667,0.0,0.0,0.0,0.0,303.75000000000006,0.0,10.75,0.0,0.0,0.0,13.125000000000002,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,70.71428571428572,0.0,35.400000000000006,1.5,0.0,0.0,116.70000000000002,25.200000000000003,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1507.2750000000003,0.0,0.0,7.681099001536359,26.0,96.0,51110183.70000001,18.94091877966166,0.0
Jul-10,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,49.0,15.0,31.8,0.0,1.0,1.0,1.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,19.0,0.0,1.0,1.0,7.0,75.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,21.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,9.0,4.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,0.0,35.0,0.0,0.0,1.0,1.0,5.0,1.0,8.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,133.49285714285716,135.22500000000002,0.0,0.0,0.0,0.0,0.0,2.666666666666667,0.0,14.220000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.67500000000004,0.0,0.0,0.0,0.0,0.0,0.0,424.28571428571433,0.0,17.700000000000003,1.5,0.0,0.0,29.175000000000004,28.740000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,8.533333333333333,430.6500000000001,0.0,0.0,7.717796211013582,15.0,103.0,56729978.70000001,19.046487925564342,0.0
Aug-10,11.0,7.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,48.7,13.0,27.3,0.0,0.0,1.0,0.0,0.0,21.3,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,6.0,73.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,8.0,8.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,2.0,0.0,0.0,46.0,0.0,0.0,5.0,0.0,3.0,1.0,11.0,3.0,57.78,0.0,2.0,0.0,2.0,0.0,0.0,1.0,489.4738095238097,3245.4000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.50000000000001,39.75000000000001,0.0,0.0,15.900000000000002,0.0,0.0,0.0,45.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0,176.78571428571433,0.0,88.50000000000001,1.5,0.0,0.0,350.1000000000001,0.0,65.7,0.0,0.0,0.0,441.6000000000001,0.0,0.0,0.01,0.0,430.6500000000001,0.0,0.01,7.515344571180436,20.0,109.0,55970157.60000001,19.03284951795909,0.0
Sep-10,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.400000000000006,17.0,30.3,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,3.0,1.0,5.0,63.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,19.0,8.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,1.0,32.0,0.0,0.0,8.0,2.0,2.0,0.0,18.0,4.0,52.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,177.99047619047624,0.0,0.0,0.01,0.0,0.0,0.0,2.666666666666667,0.0,14.220000000000002,0.0,0.0,27.000000000000004,0.0,10.75,0.0,63.60000000000001,0.0,0.0,0.0,52.20000000000001,0.0,0.0,0.0,0.02,0.0,0.0,282.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0,14.370000000000001,0.0,0.0,139.87500000000003,0.0,0.0,0.0,28.200000000000003,0.0,17.066666666666666,0.0,0.0,0.0,7.306531398939505,31.1,85.0,8025259.500000001,17.019329352557246,0.0
Oct-10,1.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,49.0,7.0,29.700000000000003,0.0,1.0,3.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,3.0,0.0,14.0,0.0,0.0,1.0,8.0,75.35,2.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,9.0,31.0,7.0,0.0,0.0,7.0,3.0,0.0,0.0,9.0,0.0,7.0,8.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,34.0,0.0,0.0,3.0,0.0,2.0,1.0,13.0,1.0,56.2,0.0,0.0,0.0,2.0,0.0,1.0,3.0,44.49761904761906,135.22500000000002,0.0,0.04,0.0,16.0,0.0,5.333333333333334,21.060000000000002,28.440000000000005,14.700000000000003,0.0,81.00000000000001,13.250000000000004,0.0,0.0,63.60000000000001,0.0,0.0,0.0,45.05000000000001,0.01,0.0,0.0,0.0,0.0,0.0,35.35714285714286,0.0,88.50000000000001,0.0,0.0,0.0,0.0,28.740000000000002,0.0,0.1428571428571428,979.1250000000001,0.0,441.6000000000001,0.0,14.100000000000001,0.0,25.6,430.6500000000001,0.0,0.0,7.355001921105257,29.0,72.0,10545375.600000001,17.31282933576034,0.0
Nov-10,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,54.7,10.0,29.1,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,4.0,0.0,10.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,15.0,10.0,1.0,0.0,12.0,1.0,0.0,1.0,10.0,0.0,8.0,12.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,7.0,2.0,7.0,5.0,49.6,0.0,2.0,0.0,0.0,0.0,0.0,6.0,133.49285714285716,135.22500000000002,0.0,0.02,0.0,0.0,0.0,0.0,31.590000000000003,0.0,0.0,1.0,20.250000000000004,0.0,0.0,0.0,15.900000000000002,0.0,6.25,0.0,45.05000000000001,0.0,0.0,2.6666666666666665,0.03,0.0,45.00000000000001,35.35714285714286,0.0,17.700000000000003,0.0,0.0,181.80000000000004,29.175000000000004,14.370000000000001,65.7,0.0,139.87500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.20000000000002,0.0,7.237778191923443,36.650000000000006,69.0,9359492.4,17.18534925556898,0.0
