epoch,train_loss,valid_loss,lr
50,0.15235945251252916,0.15055231004953384,1e-05
51,0.1503094451295005,0.14833659306168556,1e-05
52,0.14847871661186218,0.14633486047387123,1e-05
53,0.14694636894596946,0.14425719529390335,1e-05
54,0.14629309707217747,0.14276913926005363,1e-05
55,0.1438603765434689,0.1408558338880539,1e-05
56,0.14319104618496364,0.13933661952614784,1e-05
57,0.1421345223983129,0.13798942416906357,1e-05
58,0.14089355203840467,0.13648344203829765,1e-05
59,0.1395997537506951,0.13508299738168716,1e-05
60,0.13762693603833517,0.13387014344334602,1e-05
61,0.13635583884186214,0.13266430795192719,1e-05
62,0.13635653091801536,0.13137755915522575,1e-05
63,0.13508613821532992,0.13043297082185745,1e-05
64,0.13400127987066904,0.1292344592511654,1e-05
65,0.13372616387075847,0.12867054156959057,1e-05
66,0.13287054002285004,0.12756850011646748,1e-05
67,0.13129112703932655,0.1269885990768671,1e-05
68,0.13117043673992157,0.12622208520770073,1e-05
69,0.13089002089367974,0.12529617175459862,1e-05
70,0.12970365087191263,0.12517604604363441,1e-05
71,0.12960950450764763,0.12431979924440384,1e-05
72,0.1294292997982767,0.12427877262234688,1e-05
73,0.12824752181768417,0.12362760677933693,1e-05
74,0.12809887611203724,0.12303784489631653,1e-05
75,0.1280548092391756,0.12367436103522778,1e-05
76,0.126579156352414,0.12238378077745438,1e-05
77,0.12692999094724655,0.12289886735379696,1e-05
78,0.12595181829399532,0.12228231132030487,1e-05
79,0.12587729593118033,0.12259190529584885,1e-05
80,0.12576194355885187,0.12185391783714294,1e-05
81,0.1256634278429879,0.12220991216599941,1e-05
82,0.125601417488522,0.12154391966760159,1e-05
83,0.12439332985215718,0.12176374904811382,1e-05
84,0.12407813221216202,0.12149189598858356,1e-05
85,0.12465342465374205,0.12166916951537132,1e-05
86,0.1240429538819525,0.12127752788364887,1e-05
87,0.12397500624259312,0.12189280427992344,1e-05
88,0.1237160215775172,0.12106851860880852,1e-05
89,0.12343575888209873,0.1218295581638813,1e-05
90,0.12325356983476216,0.1209825836122036,1e-05
91,0.12317088743050893,0.12183026224374771,1e-05
92,0.12265872044695748,0.1208149753510952,1e-05
93,0.12235926422807905,0.12197457067668438,1e-05
94,0.12256759405136108,0.12121642380952835,1e-05
95,0.12221777439117432,0.12148811481893063,1e-05
96,0.12187516606516308,0.12115030363202095,1e-05
97,0.12144780158996582,0.12105664424598217,1e-05
98,0.12092939184771644,0.12114621698856354,1e-05
99,0.12112955417897966,0.12107930332422256,1e-05
100,0.12131297671132618,0.12119794264435768,1e-05
101,0.12157358725865682,0.12179577350616455,1e-05
102,0.12069442371527354,0.12099899910390377,1e-05
103,0.12052446272638109,0.1216610949486494,1e-05
104,0.12025820049974653,0.12108577229082584,1e-05
105,0.12070325348112318,0.1211728397756815,1e-05
106,0.11931845711337195,0.12138968333601952,1e-05
107,0.11944578256871966,0.1211328823119402,1e-05
108,0.12020419538021088,0.12183697521686554,7e-06
109,0.1190887482629882,0.12096318788826466,7e-06
110,0.11925670670138465,0.1218105647712946,7e-06
111,0.11903505772352219,0.12130840122699738,7e-06
112,0.11834730787409677,0.12156075984239578,7e-06
113,0.11945563471979564,0.12173631228506565,7e-06
114,0.119241567949454,0.12120283208787441,7e-06
115,0.1184009313583374,0.12180309742689133,7e-06
116,0.11885130902131398,0.12185575626790524,7e-06
117,0.11851819521851009,0.12148019671440125,7e-06
118,0.11885300113095178,0.12154790945351124,7e-06
119,0.11801022373967701,0.12197712063789368,7e-06
120,0.1180333760049608,0.1215467918664217,7e-06
121,0.11829200304216808,0.12217779085040092,7e-06
122,0.1174271661374304,0.12158851698040962,7e-06
123,0.11735323733753628,0.12255687452852726,7e-06
124,0.11806587874889374,0.12217479944229126,4.9e-06
125,0.11755080769459407,0.12256556376814842,4.9e-06
126,0.11690375788344277,0.12166520766913891,4.9e-06
127,0.11703642540507847,0.12284770049154758,4.9e-06
128,0.11695655352539486,0.12218892015516758,4.9e-06
129,0.11674657381243175,0.1220715120434761,4.9e-06
130,0.11728171507517497,0.12262187525629997,4.9e-06
131,0.11699003560675515,0.12227631360292435,4.9e-06
132,0.11633754521608353,0.12228465266525745,4.9e-06
133,0.1161796177426974,0.12248560786247253,4.9e-06
134,0.11644838253657024,0.12265734933316708,4.9e-06
135,0.1163746706313557,0.1231761947274208,4.9e-06
136,0.11645955592393875,0.12212630175054073,4.9e-06
137,0.11583988699648115,0.12294331192970276,4.9e-06
138,0.11653287046485478,0.12343260832130909,4.9e-06
139,0.11591663542721006,0.12190881744027138,4.9e-06
140,0.11616111877891752,0.12364332191646099,3.4299999999999993e-06
141,0.11593250930309296,0.12325539998710155,3.4299999999999993e-06
142,0.11559305588404338,0.12265322729945183,3.4299999999999993e-06
143,0.11592196673154831,0.12329421378672123,3.4299999999999993e-06
144,0.11645474450455771,0.12332981638610363,3.4299999999999993e-06
145,0.11563358124759462,0.12295067869126797,3.4299999999999993e-06
146,0.11475360145171483,0.12345514446496964,3.4299999999999993e-06
147,0.11576855182647705,0.12343216314911842,3.4299999999999993e-06
148,0.11510768698321448,0.12349634803831577,3.4299999999999993e-06
149,0.11595049831602308,0.12321215122938156,3.4299999999999993e-06
150,0.11481164478593403,0.12283548340201378,3.4299999999999993e-06
151,0.1150037290321456,0.12351810373365879,3.4299999999999993e-06
152,0.11497177680333455,0.12344787828624249,3.4299999999999993e-06
153,0.11473788072665532,0.12333347462117672,3.4299999999999993e-06
154,0.11463748912016551,0.1235257163643837,3.4299999999999993e-06
155,0.11503847026162678,0.12397482246160507,3.4299999999999993e-06
156,0.11472084207667245,0.12382928095757961,2.4009999999999995e-06
157,0.11496641072962019,0.12325042113661766,2.4009999999999995e-06
158,0.11524768670399983,0.12374925427138805,2.4009999999999995e-06
159,0.11459998372528288,0.12408772297203541,2.4009999999999995e-06
160,0.11475198384788302,0.12412373535335064,2.4009999999999995e-06
161,0.11442163089911143,0.123823381960392,2.4009999999999995e-06
162,0.11470133480098513,0.12356903217732906,2.4009999999999995e-06
163,0.11467701279454762,0.12394613586366177,2.4009999999999995e-06
164,0.11450246142016517,0.12415491789579391,2.4009999999999995e-06
165,0.11407248261902067,0.12396418489515781,2.4009999999999995e-06
166,0.11466037730375926,0.12379536777734756,2.4009999999999995e-06
167,0.11481111413902706,0.12431200966238976,2.4009999999999995e-06
168,0.11392149660322401,0.12411693669855595,2.4009999999999995e-06
169,0.11470207737551795,0.12432715110480785,2.4009999999999995e-06
170,0.11393153005176121,0.12423163093626499,2.4009999999999995e-06
171,0.11436704711781608,0.12422024644911289,2.4009999999999995e-06
172,0.11450825962755415,0.12434667907655239,1.6806999999999996e-06
173,0.11420400937398274,0.12420373596251011,1.6806999999999996e-06
174,0.11382421851158142,0.12459835782647133,1.6806999999999996e-06
175,0.11394545270336999,0.12425383925437927,1.6806999999999996e-06
176,0.11370128558741675,0.12428848631680012,1.6806999999999996e-06
177,0.11360354638761944,0.12427184730768204,1.6806999999999996e-06
178,0.11379617204268773,0.12408159859478474,1.6806999999999996e-06
179,0.11394217362006505,0.12442553229629993,1.6806999999999996e-06
180,0.11398628767993715,0.12440586648881435,1.6806999999999996e-06
181,0.11392389569017622,0.12475309893488884,1.6806999999999996e-06
182,0.11406990802950329,0.12463604845106602,1.6806999999999996e-06
183,0.11390603416495854,0.12474913895130157,1.6806999999999996e-06
184,0.11395314998096889,0.12466786429286003,1.6806999999999996e-06
185,0.11399359090460671,0.12485004402697086,1.6806999999999996e-06
186,0.11399291704098384,0.12474992871284485,1.6806999999999996e-06
187,0.11306874205668767,0.12474978342652321,1.6806999999999996e-06
188,0.11355712181992,0.12467326782643795,1.1764899999999996e-06
189,0.11381489700741237,0.12451219372451305,1.1764899999999996e-06
190,0.11396483000781801,0.12465231120586395,1.1764899999999996e-06
191,0.11367417292462455,0.12469732947647572,1.1764899999999996e-06
192,0.11371896664301555,0.12479487620294094,1.1764899999999996e-06
193,0.11391298721234004,0.12477346323430538,1.1764899999999996e-06
194,0.11414685597022374,0.12498227693140507,1.1764899999999996e-06
195,0.1135880375901858,0.12501032277941704,1.1764899999999996e-06
196,0.11323324673705631,0.1247552502900362,1.1764899999999996e-06
197,0.1136889292134179,0.1250717919319868,1.1764899999999996e-06
198,0.11313505801889631,0.12483662739396095,1.1764899999999996e-06
199,0.11324447558985816,0.12491769157350063,1.1764899999999996e-06
200,0.11308703405989541,0.12483780831098557,1.1764899999999996e-06
201,0.11363373034530216,0.12480434030294418,1.1764899999999996e-06
202,0.11311817914247513,0.12493466585874557,1.1764899999999996e-06
203,0.11369890968004863,0.12495394609868526,1.1764899999999996e-06
204,0.11264975782897738,0.12493848986923695,1e-06
205,0.11354207992553711,0.12486070767045021,1e-06
206,0.1137883034017351,0.12511480040848255,1e-06
207,0.11321955174207687,0.12485477700829506,1e-06
208,0.1128220193915897,0.12500882521271706,1e-06
209,0.11286094619168176,0.12506642937660217,1e-06
210,0.11361818015575409,0.12487934343516827,1e-06
211,0.11300617125299242,0.1251374315470457,1e-06
212,0.1127117524544398,0.12497219815850258,1e-06
213,0.11318146023485395,0.12516731768846512,1e-06
214,0.1127918114264806,0.1253130380064249,1e-06
215,0.11343409452173445,0.12533303909003735,1e-06
216,0.11375825686587228,0.12538942508399487,1e-06
217,0.11302263538042705,0.12490999698638916,1e-06
218,0.1133438100417455,0.12516671046614647,1e-06
219,0.112873498764303,0.1254099104553461,1e-06
220,0.11316553751627605,0.12527461163699627,1e-06
221,0.11298292378584544,0.12533060647547245,1e-06
222,0.1131583261821005,0.12516560032963753,1e-06
223,0.1132261562678549,0.12512699514627457,1e-06
224,0.11294655170705584,0.1253451444208622,1e-06
225,0.11242959400018056,0.1255821082741022,1e-06
226,0.1128613410724534,0.12548387609422207,1e-06
227,0.1125429297486941,0.12542456574738026,1e-06
228,0.11255157821708256,0.12514570727944374,1e-06
229,0.11282505343357722,0.12512691505253315,1e-06
230,0.11310853974686728,0.12546075135469437,1e-06
231,0.1127851986222797,0.1256944052875042,1e-06
232,0.11267469657791986,0.12529979646205902,1e-06
233,0.11276577164729436,0.12509146332740784,1e-06
234,0.11255984587801827,0.12554210424423218,1e-06
235,0.112546154194408,0.12551430240273476,1e-06
236,0.11217279235521953,0.12590423598885536,1e-06
237,0.1124447484811147,0.12559633143246174,1e-06
238,0.11259991510046853,0.12542742863297462,1e-06
239,0.11295119424661,0.12555698677897453,1e-06
240,0.11283615562650892,0.1253622192889452,1e-06
241,0.11293624424272114,0.12525749392807484,1e-06
242,0.11281308780113856,0.1259157992899418,1e-06
243,0.112502740489112,0.1256621927022934,1e-06
244,0.11286632468303044,0.1255557481199503,1e-06
245,0.11269837452305688,0.12547800689935684,1e-06
246,0.11248208499617046,0.12577415630221367,1e-06
247,0.11223823328812917,0.12609425745904446,1e-06
248,0.11250171893172795,0.12595025077462196,1e-06
249,0.11230357901917563,0.12559321336448193,1e-06
250,0.11232749621073405,0.12567690573632717,1e-06
251,0.11186041434605916,0.12591762654483318,1e-06
252,0.11284610629081726,0.1261973138898611,1e-06
253,0.11243286149369346,0.12583312764763832,1e-06
254,0.11193837970495224,0.12588762119412422,1e-06
255,0.11329060379001829,0.12591330148279667,1e-06
256,0.11230657580826017,0.12602064944803715,1e-06
257,0.11255727211634318,0.1257849931716919,1e-06
258,0.11197917494508955,0.12577716447412968,1e-06
259,0.112132728099823,0.12577617168426514,1e-06
260,0.11200999054643843,0.1261510830372572,1e-06
261,0.11250342428684235,0.1257658153772354,1e-06
262,0.11234265483087963,0.1260547898709774,1e-06
263,0.11216610173384349,0.1260191723704338,1e-06
264,0.1127087457312478,0.1258426383137703,1e-06
265,0.11222203903728062,0.12602459080517292,1e-06
266,0.11204425907797283,0.12622999772429466,1e-06
267,0.11223092426856358,0.12596379779279232,1e-06
268,0.11217854917049408,0.12610020488500595,1e-06
269,0.11209258106019762,0.12611230090260506,1e-06
270,0.1127379983663559,0.1261634137481451,1e-06
271,0.11199646939833958,0.12617215514183044,1e-06
272,0.1123431854777866,0.12613158486783504,1e-06
273,0.11182866659429339,0.1263421978801489,1e-06
274,0.11224273012744056,0.12642399966716766,1e-06
275,0.11205897976954778,0.12613973952829838,1e-06
276,0.11195019549793667,0.1260037198662758,1e-06
277,0.11216436409287983,0.1263154372572899,1e-06
278,0.11209789249632093,0.12631402723491192,1e-06
279,0.11193433321184582,0.12614378705620766,1e-06
280,0.11161366022295421,0.12636015191674232,1e-06
281,0.11168401605553097,0.12606989219784737,1e-06
282,0.11152636259794235,0.12643305212259293,1e-06
283,0.11139407340023252,0.12627919018268585,1e-06
284,0.11162852081987593,0.12658469378948212,1e-06
285,0.11213014523188274,0.12639143131673336,1e-06
286,0.1116996920771069,0.12642662040889263,1e-06
287,0.1119210355811649,0.12663551606237888,1e-06
288,0.11204495363765293,0.12643293291330338,1e-06
289,0.11169007834461,0.12651669047772884,1e-06
290,0.11206798586580488,0.1266511958092451,1e-06
291,0.11172637508975135,0.1267783511430025,1e-06
292,0.11142739488018884,0.12666234746575356,1e-06
293,0.11142564730511771,0.12642717733979225,1e-06
294,0.11192877756224738,0.12644719518721104,1e-06
295,0.11145371778143777,0.12670494802296162,1e-06
296,0.11209496359030406,0.12682677432894707,1e-06
297,0.11174171997441186,0.12671992555260658,1e-06
298,0.11141644418239594,0.126379681751132,1e-06
299,0.11136839704381095,0.1268184632062912,1e-06
300,0.11139517525831859,0.12681001797318459,1e-06
301,0.11130827416976292,0.1267138049006462,1e-06
302,0.11229637596342298,0.12675948441028595,1e-06
303,0.11194653229580985,0.1270417794585228,1e-06
304,0.1113879746860928,0.12669302709400654,1e-06
305,0.11111486868725882,0.1270345337688923,1e-06
306,0.11216113136874305,0.1270995419472456,1e-06
307,0.11184710926479763,0.12674927525222301,1e-06
308,0.11141285714175966,0.12685353122651577,1e-06
309,0.11233266277445687,0.12671301700174809,1e-06
310,0.11181426876121098,0.12720580212771893,1e-06
311,0.11177217629220751,0.1268547922372818,1e-06
312,0.11133872717618942,0.1272080186754465,1e-06
313,0.11098578655057484,0.12740915268659592,1e-06
314,0.11115626990795135,0.1269968133419752,1e-06
315,0.11146141754256354,0.12689636275172234,1e-06
316,0.11104702701171239,0.1271255649626255,1e-06
317,0.11092372404204474,0.12695664539933205,1e-06
318,0.11119946340719859,0.12702901102602482,1e-06
319,0.11129376954502529,0.12711000442504883,1e-06
320,0.11103929330905278,0.12706839852035046,1e-06
321,0.11065502630339728,0.1270383708178997,1e-06
322,0.11083022422260708,0.12714051268994808,1e-06
323,0.11101765268378788,0.12709863297641277,1e-06
324,0.11134867701265547,0.12684694305062294,1e-06
325,0.11122795525524351,0.1271475814282894,1e-06
326,0.11091127826107873,0.12693916633725166,1e-06
327,0.11067206081416872,0.12714682705700397,1e-06
328,0.11135088817940818,0.12730693444609642,1e-06
329,0.11124033480882645,0.12722215615212917,1e-06
330,0.11080253372589748,0.12748701497912407,1e-06
331,0.11059807158178753,0.12741193547844887,1e-06
332,0.11142755962080425,0.12745586782693863,1e-06
333,0.11133199764622582,0.12744582444429398,1e-06
334,0.11143219388193554,0.12728726118803024,1e-06
335,0.11077907101975547,0.12723648361861706,1e-06
336,0.11138542162047492,0.12761253863573074,1e-06
337,0.11052088605033027,0.12769047729671001,1e-06
338,0.11053705215454102,0.12763357162475586,1e-06
339,0.11070218351152208,0.12770030088722706,1e-06
340,0.11111235204670164,0.12760978005826473,1e-06
341,0.11102379196219975,0.12785518914461136,1e-06
342,0.11069675121042463,0.12767010927200317,1e-06
343,0.11156120896339417,0.1281518079340458,1e-06
344,0.11094942771726185,0.12772304005920887,1e-06
345,0.11091333462132348,0.12762966379523277,1e-06
346,0.11054852604866028,0.12754495069384575,1e-06
347,0.1105745534102122,0.1275351643562317,1e-06
348,0.11075625568628311,0.12794546224176884,1e-06
349,0.11037388195594151,0.1276760958135128,1e-06
350,0.11071726183096568,0.12798016145825386,1e-06
351,0.11059003240532345,0.12789364345371723,1e-06
352,0.11107064286867778,0.1276699434965849,1e-06
353,0.11037572556071812,0.127706965431571,1e-06
354,0.11015728695525064,0.12761148437857628,1e-06
355,0.11031814085112678,0.12796815298497677,1e-06
356,0.1103952866461542,0.12777060084044933,1e-06
357,0.11030689875284831,0.12775251269340515,1e-06
358,0.11048810846275753,0.1281939372420311,1e-06
359,0.1102239050798946,0.12823422625660896,1e-06
360,0.11067692604329851,0.1284548956900835,1e-06
361,0.11039127243889703,0.12792431376874447,1e-06
362,0.10994822945859697,0.12780634686350822,1e-06
363,0.1102425182859103,0.12764065340161324,1e-06
364,0.11041276653607686,0.1275658719241619,1e-06
365,0.11009817487663692,0.12820809334516525,1e-06
366,0.11043807450268003,0.12821075320243835,1e-06
367,0.10953503847122192,0.12837724573910236,1e-06
368,0.11007616172234218,0.1279725506901741,1e-06
369,0.1102398071024153,0.1279245764017105,1e-06
370,0.11011698593695958,0.12814821116626263,1e-06
371,0.11037116994460423,0.12802750244736671,1e-06
372,0.10996749914354748,0.12801777012646198,1e-06
373,0.11012153575817744,0.12839334830641747,1e-06
374,0.10999058187007904,0.12839582562446594,1e-06
375,0.109954168399175,0.12824754416942596,1e-06
376,0.11010950969325171,0.12822375819087029,1e-06
377,0.11007835550440682,0.12845147773623466,1e-06
378,0.10994127144416173,0.12818004377186298,1e-06
379,0.10987913442982568,0.12844710797071457,1e-06
380,0.11049651437335545,0.12855536863207817,1e-06
381,0.1098435984717475,0.12839601375162601,1e-06
382,0.11001386576228672,0.1280944049358368,1e-06
383,0.11002738277117412,0.12830163724720478,1e-06
384,0.11041180706686443,0.12827865779399872,1e-06
385,0.10971787737475501,0.12842209450900555,1e-06
386,0.10987227410078049,0.12887386791408062,1e-06
387,0.10958453433381186,0.12850365787744522,1e-06
388,0.1099276418487231,0.1282155066728592,1e-06
389,0.11006603638331096,0.12872174195945263,1e-06
390,0.11012609468566047,0.128699392080307,1e-06
391,0.10965644650989109,0.12888797000050545,1e-06
392,0.11014312091800901,0.12852092273533344,1e-06
393,0.11030102107259962,0.12857184372842312,1e-06
394,0.10972836116949718,0.12831468880176544,1e-06
395,0.10931941121816635,0.12856989726424217,1e-06
396,0.11002093222406176,0.12838072143495083,1e-06
397,0.11052822818358739,0.12889490276575089,1e-06
398,0.11020194821887547,0.12857462093234062,1e-06
399,0.1101704090833664,0.12886978685855865,1e-06
400,0.10999467886156505,0.12882182374596596,1e-06
401,0.110113059480985,0.12908333539962769,1e-06
402,0.11012962626086341,0.1288768257945776,1e-06
403,0.10981395675076379,0.12856019102036953,1e-06
404,0.10995962305201425,0.12893658131361008,1e-06
405,0.10980084290107091,0.12937642075121403,1e-06
406,0.10994795627064174,0.1290328297764063,1e-06
407,0.1092308767967754,0.1288005243986845,1e-06
408,0.10950514177481334,0.12887564674019814,1e-06
409,0.10941272808445825,0.12909968942403793,1e-06
410,0.10947949604855643,0.12890720181167126,1e-06
411,0.10951649314827389,0.12901902198791504,1e-06
412,0.10962601833873326,0.12893558107316494,1e-06
413,0.10968674802117878,0.12918474338948727,1e-06
414,0.10889843354622523,0.1290364172309637,1e-06
415,0.11020150118403965,0.1290292628109455,1e-06
416,0.1094705644581053,0.129206832498312,1e-06
417,0.10967771874533759,0.12957619316875935,1e-06
418,0.10918611619207594,0.12915231846272945,1e-06
419,0.10956735908985138,0.12943794578313828,1e-06
420,0.10925477660364574,0.12920165248215199,1e-06
421,0.10959075474076801,0.1292952299118042,1e-06
422,0.10937422100040647,0.12914117611944675,1e-06
423,0.10954159249862035,0.12952284514904022,1e-06
424,0.10923768083254497,0.12929760105907917,1e-06
425,0.10920191225078371,0.1294194497168064,1e-06
426,0.10953961312770844,0.12940316461026669,1e-06
427,0.10952894058492449,0.12938762828707695,1e-06
428,0.10907533019781113,0.12968946434557438,1e-06
429,0.10882360984881718,0.12918409146368504,1e-06
430,0.10948249366548327,0.1294331792742014,1e-06
431,0.10976288384861416,0.12971975840628147,1e-06
432,0.10929662734270096,0.12960444018244743,1e-06
433,0.10974485758278105,0.12955866940319538,1e-06
434,0.10940264082617229,0.1298828162252903,1e-06
435,0.1090262954433759,0.12984880059957504,1e-06
436,0.10882423486974505,0.12990860641002655,1e-06
437,0.10908530900875728,0.12947072461247444,1e-06
438,0.10927310503191418,0.12941256910562515,1e-06
439,0.10959570027059978,0.12983998470008373,1e-06
440,0.10905185093482335,0.1295799668878317,1e-06
441,0.1088211081094212,0.12978285178542137,1e-06
442,0.10887708597713047,0.1295848749577999,1e-06
443,0.10872604946295421,0.12962961196899414,1e-06
444,0.10916862554020351,0.13001198694109917,1e-06
445,0.1088141757580969,0.12995116412639618,1e-06
446,0.10901961972316106,0.12989208661019802,1e-06
447,0.10899141679207484,0.12980261258780956,1e-06
448,0.10897320260604222,0.12984878197312355,1e-06
449,0.10863887270291646,0.1300724484026432,1e-06
450,0.10914872255590227,0.12992427870631218,1e-06
451,0.10850497500763999,0.12996084615588188,1e-06
452,0.10911308228969574,0.129934161901474,1e-06
453,0.10880150149265926,0.1300310119986534,1e-06
454,0.10956389208634694,0.13001912459731102,1e-06
455,0.10850627720355988,0.12983193807303905,1e-06
456,0.10896563943889406,0.1301211602985859,1e-06
457,0.10868124415477116,0.1301831640303135,1e-06
458,0.10913381228844325,0.13032600283622742,1e-06
459,0.10874562131034003,0.13024686090648174,1e-06
460,0.10800840126143561,0.1301293447613716,1e-06
461,0.10866072525580724,0.13033062033355236,1e-06
462,0.10872199055221346,0.13028890639543533,1e-06
463,0.10879205829567379,0.13045344687998295,1e-06
464,0.10892676893207762,0.13022351451218128,1e-06
465,0.10863334023290211,0.13074651546776295,1e-06
466,0.10861459291643566,0.13003984279930592,1e-06
467,0.10840714226166408,0.13024178333580494,1e-06
468,0.10868267880545722,0.1306619867682457,1e-06
469,0.10802015744977528,0.1300963219255209,1e-06
470,0.10849428590801027,0.13033567555248737,1e-06
471,0.1081654346651501,0.13042514957487583,1e-06
472,0.10845980213748084,0.13083803467452526,1e-06
473,0.10800688465436299,0.13059861958026886,1e-06
474,0.10834129899740219,0.13055281527340412,1e-06
475,0.10847702042924033,0.13026936538517475,1e-06
476,0.10825699319442113,0.13020269013941288,1e-06
477,0.10828431530131234,0.13064086623489857,1e-06
478,0.10861379073725806,0.13056539744138718,1e-06
479,0.10808777312437694,0.13063136115670204,1e-06
480,0.10868305630154079,0.1308294553309679,1e-06
481,0.10793742289145787,0.13077203556895256,1e-06
482,0.10812275691164865,0.13072720728814602,1e-06
483,0.10838642964760463,0.13095543533563614,1e-06
484,0.10849452763795853,0.13102400302886963,1e-06
485,0.10783171653747559,0.13088280707597733,1e-06
486,0.10825080672899882,0.13111393339931965,1e-06
487,0.10787575195233028,0.13065228424966335,1e-06
488,0.10801414979828729,0.13073001243174076,1e-06
489,0.10826053304804696,0.13082632422447205,1e-06
490,0.10851878258917066,0.1307719126343727,1e-06
491,0.10837831596533458,0.13095766305923462,1e-06
492,0.10824776937564214,0.13086012192070484,1e-06
