RMD_Anorexia Nervosa_NoM,RMD_Antisocial Personality Disorder_NoM,RMD_Autosarcophagy_NoM,RMD_Avoidant Personality Disorder_NoM,RMD_Boanthropy_NoM,RMD_Body Integrity Dysphoria_NoM,RMD_Brief Psychotic Disorder_NoM,RMD_Capgras Syndrome_NoM,RMD_Childhood Disintegrative Disorder_NoM,RMD_Chronic Traumatic Encephalopathy_NoM,RMD_Circadian Rhythm Sleep Wake Disorder_NoM,RMD_Cotard Syndrome_NoM,RMD_Cyclothymic Disorder_NoM,RMD_Delusional Disorder_NoM,RMD_Diogenes Syndrome_NoM,RMD_Disinhibited Social Engagement Disorder_NoM,RMD_Dissociative Amnesia_NoM,RMD_Dissociative Fugue_NoM,RMD_Ekbom Syndrome_NoM,RMD_Erotomania_NoM,RMD_Factitious Disorder_NoM,RMD_Fregoli Delusion_NoM,RMD_Ganser Syndrome_NoM,RMD_Hallucinogen Persisting Perception Disorder_NoM,RMD_Histrionic Personality Disorder_NoM,RMD_Hypergraphia_NoM,RMD_Hyperthymesia_NoM,RMD_Impulse Control Disorders_NoM,RMD_Intermetamorphosis Syndrome_NoM,RMD_Kleine Levin Syndrome_NoM,RMD_Kleptomania_NoM,RMD_Koro_NoM,RMD_Landau Kleffner Syndrome_NoM,RMD_Narcissistic Personality Disorder_NoM,RMD_Olfactory Reference Syndrome_NoM,RMD_Othello Syndrome_NoM,RMD_Palilalia_NoM,RMD_Postpartum Psychosis_NoM,RMD_Pyromania_NoM,RMD_Reactive Attachment Disorder_NoM,RMD_Reduplicative Paramnesia_NoM,RMD_Rumination Disorder_NoM,RMD_Savant Syndrome_NoM,RMD_Schizoaffective Disorder_NoM,RMD_Schizotypal Personality Disorder_NoM,RMD_Selective Mutism_NoM,RMD_Stendhal Syndrome_NoM,RMD_Wendigo Psychosis_NoM,PT_Acceptance And Commitment Therapy_NoM,PT_Animal Assisted Therapy_NoM,PT_Anticonvulsant Therapy_NoM,PT_Antidepressants_NoM,PT_Antipsychotic Medications_NoM,PT_Anxiolytic Medications_NoM,PT_Art Therapy_NoM,PT_Augmentative Communication Devices_NoM,PT_Behavioral Activation Therapy_NoM,PT_Biofeedback Devices_NoM,PT_Blockchain For Data Protection_NoM,PT_Brain Computer Interface_NoM,PT_Cbt For Insomnia_NoM,PT_Chronotherapy_NoM,PT_Closed Loop Neurostimulation_NoM,PT_Clozapine Protocol_NoM,PT_Cognitive Assistive Technologies_NoM,PT_Cognitive Behavioral Therapy_NoM,PT_Cognitive Enhancement Programs_NoM,PT_Cultural Psychiatry Interventions_NoM,PT_Deep Brain Stimulation_NoM,PT_Dialectical Behavior Therapy_NoM,PT_Dietary Interventions And Supplements_NoM,PT_Digital Health Tools_NoM,PT_Digital Imaging Technologies For Brain Scanning_NoM,PT_Digital Phenotyping_NoM,PT_Digital Therapeutics_NoM,PT_Electroconvulsive Therapy_NoM,PT_Electroencephalography_NoM,PT_Emdr Therapy_NoM,PT_Emotion Regulation Training_NoM,PT_Expressive Writing And Journaling_NoM,PT_Fecal Microbiota Transplant_NoM,PT_Focused Ultrasound Therapy_NoM,PT_Hypnotherapy_NoM,PT_Immunotherapy For Neuropsychiatric Disorders_NoM,PT_Interpersonal Psychotherapy_NoM,PT_Ketamine Therapy_NoM,PT_Light Therapy_NoM,PT_Lithium Therapy_NoM,PT_Machine Learning Neuroimaging_NoM,PT_Meditation And Relaxation Techniques_NoM,PT_Memory Retrieval Techniques_NoM,PT_Mentalization Based Treatment_NoM,PT_Metabolic And Enzyme Targeted Therapy_NoM,PT_Metaverse_NoM,PT_Mindfulness Based Stress Reduction_NoM,PT_Mood Stabilizers_NoM,PT_Motivational Interviewing_NoM,PT_Music Therapy_NoM,PT_Naltrexone_NoM,PT_Narrative Exposure Therapy_NoM,PT_Neurobiological Assessments For Mental Disorders_NoM,PT_Neurocognitive Training_NoM,PT_Neurofeedback Systems_NoM,PT_Neuromodulation Techniques_NoM,PT_Neuroplasticity Techniques_NoM,PT_Neuroprotective Agents_NoM,PT_Occupational Therapy_NoM,PT_Oxytocin Therapy_NoM,PT_Personalized Medicine_NoM,PT_Pharmacogenomic Testing_NoM,PT_Privacy Preserving Ai In Digital Mental Health_NoM,PT_Prolonged Exposure Therapy_NoM,PT_Psilocybin Assisted Therapy_NoM,PT_Psychoeducation Programs_NoM,PT_Psychophysiological Metrics For Treatment Response_NoM,PT_Reality Testing Techniques_NoM,PT_Regenerative Medicine Approaches_NoM,PT_Resting State Fmri_NoM,PT_Schema Therapy_NoM,PT_Secure Data Storage For Patient Records_NoM,PT_Selective Serotonin Reuptake Inhibitors_NoM,PT_Sleep Pattern Monitoring And Manipulation_NoM,PT_Smart Wearable Mental Health Trackers_NoM,PT_Social Skills Training_NoM,PT_Speech Language Therapy_NoM,PT_Stem Cell Therapy For Neurological Disorders_NoM,PT_Stimulant And Wake Promoting Agents_NoM,PT_Traditional And Alternative Medicine Approaches_NoM,PT_Transcranial Direct Current Stimulation_NoM,PT_Transcranial Magnetic Stimulation_NoM,PT_Transference Focused Psychotherapy_NoM,PT_Trauma Focused Cbt_NoM,PT_Vagus Nerve Stimulation_NoM,PT_Virtual Reality Exposure Therapy_NoM,PT_Vocal And Speech Biomarkers_NoM,PT_Voxel Based Lesion Symptom Mapping_NoM,PT_Chronic Traumatic Encephalopathy_NoM,RMD_Anorexia Nervosa_NoP,RMD_Antisocial Personality Disorder_NoP,RMD_Autosarcophagy_NoP,RMD_Avoidant Personality Disorder_NoP,RMD_Boanthropy_NoP,RMD_Body Integrity Dysphoria_NoP,RMD_Brief Psychotic Disorder_NoP,RMD_Capgras Syndrome_NoP,RMD_Childhood Disintegrative Disorder_NoP,RMD_Chronic Traumatic Encephalopathy_NoP,RMD_Circadian Rhythm Sleep Wake Disorder_NoP,RMD_Cotard Syndrome_NoP,RMD_Cyclothymic Disorder_NoP,RMD_Delusional Disorder_NoP,RMD_Diogenes Syndrome_NoP,RMD_Disinhibited Social Engagement Disorder_NoP,RMD_Dissociative Amnesia_NoP,RMD_Dissociative Fugue_NoP,RMD_Ekbom Syndrome_NoP,RMD_Erotomania_NoP,RMD_Factitious Disorder_NoP,RMD_Fregoli Delusion_NoP,RMD_Ganser Syndrome_NoP,RMD_Hallucinogen Persisting Perception Disorder_NoP,RMD_Histrionic Personality Disorder_NoP,RMD_Hypergraphia_NoP,RMD_Hyperthymesia_NoP,RMD_Impulse Control Disorders_NoP,RMD_Intermetamorphosis Syndrome_NoP,RMD_Kleine Levin Syndrome_NoP,RMD_Kleptomania_NoP,RMD_Koro_NoP,RMD_Landau Kleffner Syndrome_NoP,RMD_Narcissistic Personality Disorder_NoP,RMD_Olfactory Reference Syndrome_NoP,RMD_Othello Syndrome_NoP,RMD_Palilalia_NoP,RMD_Postpartum Psychosis_NoP,RMD_Pyromania_NoP,RMD_Reactive Attachment Disorder_NoP,RMD_Reduplicative Paramnesia_NoP,RMD_Rumination Disorder_NoP,RMD_Savant Syndrome_NoP,RMD_Schizoaffective Disorder_NoP,RMD_Schizotypal Personality Disorder_NoP,RMD_Selective Mutism_NoP,RMD_Stendhal Syndrome_NoP,WAR_GLOBAL_UCDP_GED_MONTHLY,GLOBAL_PUBLIC_HOLIDAYS_MONTHLY,GLOBAL_DISASTER_EVENTS_MONTHLY,GLOBAL_DISASTER_TOTAL_AFFECTED_RAW,GLOBAL_DISASTER_TOTAL_AFFECTED_MONTHLY,RMD_Wendigo Psychosis_NoP
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,36.0,4.0,25.0,135.0,47.0,82.0,31.0,3.0,0.0,1.0,0.0,9.0,0.0,2.0,6.0,0.0,0.0,35.0,0.0,0.0,18.0,13.0,0.0,9.0,0.0,6.0,3.0,4.0,84.0,12.0,0.0,1.0,2.0,0.0,3.0,17.0,9.0,0.0,11.0,2.0,0.0,6.0,0.0,7.0,3.0,3.0,7.0,42.0,36.0,19.0,12.0,49.0,0.0,0.0,0.0,5.0,7.0,13.0,31.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,14.0,0.0,1.0,0.0,67.0,0.0,8.0,20.0,2.0,4.0,8.0,11.0,70.0,69.0,7.0,0.0,5.0,9.0,1.0,1.0,2.0,231.0,1803.0,0.0,0.0,0.0,52.0,628.0,10.0,2.0,75.0,40.0,0.0,84.0,5793.0,0.0,272.0,0.0,2.0,46.0,0.0,22.0,20.0,0.0,0.0,1.0,1.0,0.0,1402616.0,0.0,609.0,2400000.0,0.0,41.0,173.0,279.0,1.0,0.0,0.0,0.0,41.0,0.0,10771.0,35.0,34.0,35310.0,1.0,0.0,7.876638460975463,69.0,60.0,15940951.0,16.584401953507808,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.30158730158735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,21.500000000000014,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53658736695293,29.0,80.0,0.0,11.211291928181865,0.0
6.0,0.0,0.0,0.10500000000000001,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,1.2100000000000002,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.895,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.790000000000001,1.8950000000000002,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,10.055000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.2073809523811,0.0,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05580000000000001,0.0,0.0,0.0,0.0,0.0,0.0,655.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.368480291120877,8.580000000000002,87.9,0.0,8.885434725003277,0.0
7.37,0.0,0.0,0.09897500000000002,0.0,0.0,0.09897500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.09897500000000002,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0.09897500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,6.9741,0.0,0.0,0.0,0.0,1.1979500000000003,0.0,3.685,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,4.01205,0.0,0.9329500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6910250000000002,0.09897500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.857050000000001,1.7960250000000004,0.0,0.0,3.48705,0.0,0.5750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48705,0.0,0.0,0.0,0.0,9.214225000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,471.5313996031747,0.0,0.0,0.00098975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069741,0.0,0.0,0.0,0.0,0.0,0.0,804.323975,0.0,48.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.172841311758841,0.0,94.97550000000001,0.0,6.748760172484532,0.0
8.77615,0.0,0.0,0.09305762500000002,0.0,0.0,0.30305762500000005,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.09305762500000002,0.0,0.0,0.0,0.0,0.7289750000000002,0.0,0.09305762500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.3959000000000001,8.1939195,0.0,0.10500000000000001,0.0,0.0,1.1861152500000003,0.0,4.283075,0.0,0.09897500000000002,0.0,0.0,0.0,0.0,4.59183475,0.0,0.8789402500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09897500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.288992375,0.09305762500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34810975,1.8079673750000003,0.0,0.0,4.09695975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09695975,0.0,0.0,0.0,0.0,7.736456375000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9070500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3959000000000001,0.0,0.0,0.0,0.0,0.0,517.7136927242065,0.0,0.0,0.00093057625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08193919499999999,0.0,0.0,0.0,0.0,0.0,0.0,934.599432625,0.0,46.14709375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.017951701788026,0.0,101.9085725,0.0,4.836910697992251,0.0
9.79780425,0.0,0.0,0.40226669937500004,0.0,0.0,0.28521669937500005,0.3959000000000001,0.0,0.0,0.0,0.0,0.0,0.08726669937500002,0.0,0.0,0.0,0.0,0.6869076250000002,0.10500000000000001,0.19226669937500004,0.0,0.0,0.10500000000000001,0.0,0.10500000000000001,0.0,0.4772305000000001,9.2507874525,0.0,0.09897500000000002,0.0,0.0,1.0695333987500004,0.0,4.799927125,0.0,0.09305762500000002,0.0,0.0,0.0,0.0,5.195681851250001,0.0,0.8259367737500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09305762500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805718050625,0.08726669937500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55832297625,1.6096756756250004,0.0,0.0,4.62539372625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62539372625,0.0,0.0,0.0,0.0,6.917782330625006,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,2.0178597500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.4772305000000001,0.0,0.0,0.0,0.0,0.0,527.0241087044346,0.0,0.0,0.00402266699375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.092507874525,0.0,0.0,0.0,0.0,0.0,0.0,1047.1743473243748,0.0,43.38811765625001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87207446371727,0.0,110.49879488750001,0.0,3.6219269348527368,0.0
10.77330405375,0.0,0.0,0.37854353281562503,0.0,0.0,0.26773378281562504,0.4772305000000001,0.0,0.0,0.0,0.0,0.0,0.08161853281562502,0.0,0.0,0.0,0.0,0.6456124493750002,0.09897500000000002,0.28559353281562505,0.0,0.0,0.09897500000000002,0.10500000000000001,0.09897500000000002,0.0,0.5530417975000002,10.1557146724875,0.0,0.09305762500000002,0.10500000000000001,0.0,1.0642620656312505,0.0,5.241094401875,0.0,0.08726669937500002,0.0,1.05,0.0,0.0,5.71816583311875,0.0,0.7741039612562501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726669937500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.246742568434375,0.08161853281562502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71472326499375,1.4231647678093755,0.0,0.0,5.07785733624375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09897500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07785733624375,0.0,0.0,0.0,0.0,5.986386779034381,0.0,0.0,0.09897500000000002,0.0,0.0,0.0,0.0,2.2274992262500004,0.0,0.0,0.0,0.0,0.0,0.0,0.4480417975000001,0.0,0.0,0.0,0.0,0.0,548.3425292097845,0.0,0.0,0.00378543532815625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19795000000000004,0.0,0.0,0.0,0.26393333333333335,0.0,0.0,0.0,0.0,0.10155714672487501,0.0,0.0,0.10500000000000001,0.0,0.0,0.0,1143.2558988171904,0.0,40.68809858359376,0.0,1359.3052170691906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.710115034579962,0.0,118.97750106181252,0.0,2.642586067509865,0.0
11.917387356856251,0.0,0.0,0.3552999652481094,0.0,0.42000000000000004,0.2506604889981094,0.4480417975000001,0.0,0.0,0.0,0.0,0.0,0.07612709024810939,0.0,0.0,0.0,0.0,0.6052187290656251,0.09305762500000002,0.4781597152481094,0.0,0.10500000000000001,0.09305762500000002,0.09897500000000002,0.09305762500000002,0.0,0.5185067562625001,10.919370597113813,0.0,0.08726669937500002,0.09897500000000002,0.0,1.1641965554962193,0.0,5.611939479053126,0.0,0.08161853281562502,0.0,0.98975,0.0,0.0,6.059810587635032,0.0,0.723583910205594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08161853281562502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617430921620641,0.07612709024810939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.611909908538157,1.2481891269362662,0.0,0.0,5.459685298556907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09305762500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459685298556907,0.0,0.0,0.0,0.0,4.948198848707647,0.0,0.0,0.09305762500000002,0.0,0.0,0.0,0.0,2.215037258743751,0.0,0.0,0.0,0.0,0.0,0.0,0.4195317562625001,0.0,0.0,0.0,0.0,0.0,612.2515220026775,0.0,0.0,0.003552999652481094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18611525000000004,0.0,0.0,0.00105,0.2481536666666667,0.0,0.0,0.0,0.0,0.10919370597113814,0.0,0.0,0.09897500000000002,0.0,0.0,0.0,1224.0130156666385,0.0,38.05464092528516,0.0,1251.8410599141787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.616594545932601,0.0,125.5684491133847,0.0,1.8081608555224062,0.0
12.697475392867593,0.0,0.0,0.3326042546111048,0.0,0.3959000000000001,0.23404122211735479,0.4195317562625001,0.31500000000000006,0.0,0.0,0.0,0.0,0.9108041564861048,1.2600000000000002,0.0,0.31500000000000006,0.0,0.5658382871418595,0.08726669937500002,0.4490784808611048,0.0,0.09897500000000002,0.08726669937500002,0.09305762500000002,0.08726669937500002,0.0,0.48483268536743757,11.552064076291925,0.0,0.08161853281562502,0.09305762500000002,0.21000000000000002,1.04831661359721,0.0,6.127640351118172,0.0,0.07612709024810939,0.0,0.93057625,0.0,0.0,6.33699181376151,0.0,0.6744979447089754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612709024810939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9229632848801765,0.17580415648610478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.10500000000000001,13.05631833818543,1.0844701045157865,0.0,0.0,5.776032038145963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726669937500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776032038145963,0.0,0.0,0.0,0.0,3.809088717170048,0.0,0.0,0.19226669937500004,0.0,0.0,0.0,0.0,2.6227463016944075,0.0,0.0,0.0,0.0,0.0,0.0,0.3917750603674376,0.0,0.0,0.0,0.0,0.0,638.5265325094423,0.0,0.0,0.0033260425461110483,0.0,0.0,0.0,0.0,0.2787377158583988,0.0,0.0,0.0,0.0,0.0,13.545,0.0,16.695,0.0,0.0,0.17453339875000004,0.0,0.0,0.00098975,0.23271119833333334,0.0,0.0,0.0,0.0,0.11552064076291926,0.0,0.0,0.09305762500000002,0.0,0.0,0.0,1336.5643557528085,0.0,35.494255828181004,0.0,1148.864113175097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.570609554296414,0.0,130.27746011423272,0.0,0.9629449413233186,0.0
13.136067248313465,0.0,0.0,0.7305150937647452,0.0,0.3722305000000001,0.21791367581408888,0.3917750603674376,0.2969250000000001,0.0,0.0,0.0,0.10500000000000001,1.0674594953178702,1.1877000000000004,0.0,0.2969250000000001,0.0,0.6325666979747612,0.08161853281562502,0.5256599775084951,0.0,0.4080576250000001,0.08161853281562502,0.08726669937500002,0.08161853281562502,0.0,0.7671018581350442,12.063727887170767,0.0,0.18112709024810938,0.08726669937500002,0.19795000000000004,1.1487830828201155,0.0,6.361132934221124,0.0,0.07080415648610477,0.0,0.87266699375,0.0,0.0,6.554769958206533,0.0,0.6269480860384737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07080415648610477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.168327595389358,0.1646344953178701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129500000000001,0.0,0.0,0.0,0.09897500000000002,12.706004333177052,1.0367006338147757,0.0,0.0,6.031863943585384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08161853281562502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.031863943585384,0.0,0.0,0.0,0.0,2.994844155200359,0.0,0.0,0.18059353281562504,0.0,0.0,0.0,0.0,2.376570708841526,0.0,0.0,0.0,0.0,0.0,0.0,0.36483515876004413,0.0,0.0,0.0,0.0,0.0,629.3163299379041,0.0,0.0,0.007305150937647452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.767775,0.0,15.737025000000001,0.0,0.0,0.16323706563125004,0.0,0.0,0.00408057625,0.2176494208416667,0.0,0.0,0.0,0.0,0.12063727887170768,0.0,0.0,0.08726669937500002,0.0,0.0,0.0,1387.3777400515976,0.0,33.012437961646356,0.0,1050.4405405440482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4386749507426835,0.0,132.2741827144248,0.0,0.03303561861009374,0.0
