node,category,horizon,window_index,t_index,forecast,ci_95,lower,upper,actual,recal_horizon,recal_category,recal_group,recal_scale
RMD_Hypergraphia,RMD,1,3,252,13.823287010192873,3.939908981323242,9.88337802886963,17.763195991516113,12.32811450958252,1,RMD,H1|RMD,12.0
RMD_Hyperthymesia,RMD,1,3,252,27.8894157409668,23.372966766357415,4.516448974609386,51.26238250732422,58.249454498291016,1,RMD,H1|RMD,12.0
RMD_Impulse Control,RMD,1,3,252,17.119766235351562,2.313789367675781,14.805976867675781,19.433555603027344,21.010913848876957,1,RMD,H1|RMD,12.0
RMD_Intermetamorphosis,RMD,1,3,252,1.073464274406433,0.1427743434906,0.9306899309158331,1.216238617897033,3.582481861114502,1,RMD,H1|RMD,12.0
RMD_Kleine-Levin,RMD,1,3,252,4.0363450050354,0.3734035491943356,3.662941455841065,4.409748554229736,14.1414794921875,1,RMD,H1|RMD,12.0
RMD_Kleptomania,RMD,1,3,252,51.77705764770508,15.074111938476562,36.702945709228516,66.85116958618164,56.61878967285156,1,RMD,H1|RMD,12.0
RMD_Landau-Kleffner,RMD,1,3,252,1.8502227067947388,0.38220620155334395,1.468016505241395,2.2324289083480826,1.1039869785308838,1,RMD,H1|RMD,12.0
RMD_Narcissistic Personality,RMD,1,3,252,38.54866409301758,7.15338134765625,31.395282745361328,45.70204544067383,29.29600143432617,1,RMD,H1|RMD,12.0
RMD_Olfactory Reference,RMD,1,3,252,26.909399032592773,21.55499267578125,5.354406356811523,48.46439170837402,56.288421630859375,1,RMD,H1|RMD,12.0
RMD_Othello,RMD,1,3,252,42.30509185791016,7.314056396484375,34.99103546142579,49.61914825439454,36.37622833251953,1,RMD,H1|RMD,12.0
RMD_Palilalia,RMD,1,3,252,38.63101196289063,10.621513366699219,28.009498596191413,49.25252532958985,59.87907791137695,1,RMD,H1|RMD,12.0
RMD_Paramnesia,RMD,1,3,252,1.1015886068344116,0.1502223014831532,0.9513663053512584,1.2518109083175648,4.28360652923584,1,RMD,H1|RMD,12.0
RMD_Postpartum Psychosis,RMD,1,3,252,19.740232467651367,0.7121772766113277,19.02805519104004,20.452409744262695,30.96961212158203,1,RMD,H1|RMD,12.0
RMD_Psychogenic Amnesia,RMD,1,3,252,37.742332458496094,0.700309753417968,37.042022705078125,38.44264221191406,69.81975555419922,1,RMD,H1|RMD,12.0
RMD_Pyromania,RMD,1,3,252,44.05289459228516,5.75994873046875,38.29294586181641,49.81284332275391,43.19746398925781,1,RMD,H1|RMD,12.0
RMD_Reactive Attachment,RMD,1,3,252,51.7274284362793,5.878807067871094,45.8486213684082,57.60623550415039,34.99037170410156,1,RMD,H1|RMD,12.0
RMD_Reduplicative Paramnesia,RMD,1,3,252,16.396770477294922,10.4835205078125,5.913249969482422,26.880290985107422,17.335346221923828,1,RMD,H1|RMD,12.0
RMD_Rumination,RMD,1,3,252,23.676727294921875,2.201568603515624,21.47515869140625,25.8782958984375,62.03304672241211,1,RMD,H1|RMD,12.0
RMD_Savant,RMD,1,3,252,51.42289733886719,4.238616943359374,47.18428039550781,55.66151428222656,85.3529281616211,1,RMD,H1|RMD,12.0
RMD_Schizoaffective,RMD,1,3,252,71.48575592041016,10.600662231445312,60.885093688964844,82.08641815185547,127.9597625732422,1,RMD,H1|RMD,12.0
RMD_Schizotypal Personality,RMD,1,3,252,13.925630569458008,0.352169036865234,13.573461532592773,14.277799606323242,34.12800216674805,1,RMD,H1|RMD,12.0
RMD_Selective Mutism,RMD,1,3,252,59.54722213745117,0.8368606567382808,58.71036148071289,60.38408279418945,87.36359405517578,1,RMD,H1|RMD,12.0
RMD_Stendhal,RMD,1,3,252,28.90714836120605,3.2439422607421875,25.663206100463864,32.15109062194824,47.89540863037109,1,RMD,H1|RMD,12.0
RMD_Walking Corpse,RMD,1,3,252,5.128093719482422,1.2957630157470696,3.8323307037353525,6.423856735229491,11.87116241455078,1,RMD,H1|RMD,12.0
RMD_koro,RMD,1,3,252,15.564023971557615,2.390390396118163,13.173633575439453,17.954414367675778,18.63928985595703,1,RMD,H1|RMD,12.0
Global_Disaster_Total,Other,1,4,253,34.300052642822266,1.5792617797851562,32.72079086303711,35.87931442260742,34.10404968261719,1,Other,H1|Other,12.0
Global_Holidays_Average,Other,1,4,253,1.2476073503494265,0.095561742782592,1.1520456075668344,1.3431690931320186,1.1787052154541016,1,Other,H1|Other,12.0
Global_Holidays_Total,Other,1,4,253,44.824256896972656,2.0958480834960938,42.72840881347656,46.92010498046875,42.433589935302734,1,Other,H1|Other,12.0
PT_Animal-Assisted Interventions,PT,1,4,253,4.09849214553833,0.8400135040283196,3.2584786415100107,4.9385056495666495,12.771461486816406,1,PT,H1|PT,12.0
PT_Antidepressants,PT,1,4,253,74.86093139648438,7.687225341796875,67.1737060546875,82.54815673828125,115.00911712646484,1,PT,H1|PT,12.0
PT_Antipsychotic Medications,PT,1,4,253,50.76347732543945,3.9042205810546875,46.859256744384766,54.66769790649414,71.78003692626953,1,PT,H1|PT,12.0
PT_Behavioral Activation Therapy,PT,1,4,253,3.713243961334229,0.5068473815917968,3.206396579742432,4.220091342926025,20.041709899902344,1,PT,H1|PT,12.0
PT_Benzodiazepines,PT,1,4,253,37.70866775512695,3.839469909667968,33.869197845458984,41.54813766479492,61.37284851074219,1,PT,H1|PT,12.0
PT_Biofeedback Devices,PT,1,4,253,0.6912829279899597,0.09600341320037761,0.5952795147895821,0.7872863411903374,1.58626127243042,1,PT,H1|PT,12.0
PT_Brain Stimulation Technologies,PT,1,4,253,0.9469138383865356,0.6433349847793571,0.3035788536071785,1.5902488231658927,1.3312218189239502,1,PT,H1|PT,12.0
PT_Brain-Computer Interface,PT,1,4,253,17.17510414123535,1.2178573608398435,15.957246780395508,18.392961502075195,15.888073921203612,1,PT,H1|PT,12.0
PT_Cognitive Behavioral Therapy,PT,1,4,253,70.12850952148438,14.45654296875,55.671966552734375,84.58505249023438,54.28060150146485,1,PT,H1|PT,12.0
PT_Cognitive Enhancement Programs,PT,1,4,253,0.0136558236554265,0.0241102930158372,-0.0104544693604107,0.0377661166712637,0.0101720551028847,1,PT,H1|PT,12.0
PT_Cognitive Technologies,PT,1,4,253,8.49618148803711,3.9604854583740225,4.535696029663087,12.456666946411133,15.677276611328123,1,PT,H1|PT,12.0
PT_Creative Arts Therapies,PT,1,4,253,4.59623384475708,0.44139575958251875,4.154838085174561,5.037629604339599,13.161543846130373,1,PT,H1|PT,12.0
PT_Dietary Interventions & Supplements,PT,1,4,253,0.1535054147243499,0.0439086556434624,0.1095967590808875,0.19741407036781228,0.2142563164234161,1,PT,H1|PT,12.0
PT_Digital Health Tools,PT,1,4,253,5.457512378692627,0.9582023620605469,4.49931001663208,6.415714740753174,99.04006958007812,1,PT,H1|PT,12.0
PT_Digital Imaging Technologies for Brain Scanning,PT,1,4,253,0.3002195358276367,0.0556980371475216,0.24452149868011513,0.3559175729751583,0.9429670572280884,1,PT,H1|PT,12.0
PT_Electroencephalography,PT,1,4,253,39.73689651489258,5.020957946777344,34.715938568115234,44.75785446166992,13.960131645202637,1,PT,H1|PT,12.0
PT_Exposure Therapy,PT,1,4,253,3.988597631454468,0.4256200790405268,3.5629775524139413,4.414217710494995,14.015311241149902,1,PT,H1|PT,12.0
PT_Expressive Writing & Journaling,PT,1,4,253,0.8485390543937683,0.12935185432434002,0.7191872000694283,0.9778909087181084,1.7502332925796509,1,PT,H1|PT,12.0
PT_Eye Movement Desensitization and Reprocessing,PT,1,4,253,7.875238418579102,0.8658857345581045,7.009352684020997,8.741124153137205,11.33704948425293,1,PT,H1|PT,12.0
PT_Genetic Testing,PT,1,4,253,3.69502329826355,0.5078730583190916,3.187150239944458,4.202896356582642,7.843038082122803,1,PT,H1|PT,12.0
PT_Interpersonal Psychotherapy,PT,1,4,253,15.615276336669922,1.4232158660888663,14.192060470581055,17.03849220275879,13.63077163696289,1,PT,H1|PT,12.0
PT_Meditation and Relaxation Techniques,PT,1,4,253,1.7855677604675293,0.25636911392211836,1.529198646545411,2.0419368743896475,7.115979194641113,1,PT,H1|PT,12.0
PT_Metaverse,PT,1,4,253,10.172125816345217,1.7027034759521484,8.469422340393068,11.874829292297365,75.64093780517578,1,PT,H1|PT,12.0
PT_Mindfulness-Based Stress Reduction,PT,1,4,253,33.66082000732422,4.3151092529296875,29.34571075439453,37.975929260253906,50.11534118652344,1,PT,H1|PT,12.0
PT_Mood Stabilizers,PT,1,4,253,25.810108184814453,4.305084228515624,21.505023956298828,30.115192413330078,153.31591796875,1,PT,H1|PT,12.0
PT_Neurocognitive Training,PT,1,4,253,1.594125509262085,0.6426780223846428,0.9514474868774422,2.2368035316467276,2.716501951217652,1,PT,H1|PT,12.0
PT_Neurofeedback Systems,PT,1,4,253,0.3189051151275635,0.0692991614341728,0.24960595369339067,0.3882042765617363,0.7341902852058411,1,PT,H1|PT,12.0
PT_Neuromodulation Techniques,PT,1,4,253,3.6600382328033447,0.3765993118286124,3.2834389209747323,4.036637544631957,12.855286598205566,1,PT,H1|PT,12.0
PT_Neuroprotective Agents,PT,1,4,253,10.41640281677246,1.6449108123779292,8.77149200439453,12.061313629150389,9.816030502319336,1,PT,H1|PT,12.0
PT_Peer Support Programs & Online Communities,PT,1,4,253,-0.0414751730859279,0.7425548136234276,-0.7840299867093554,0.7010796405374997,0.0024108975194394,1,PT,H1|PT,12.0
PT_Personalized Medicine,PT,1,4,253,100.11742401123048,54.92051696777344,45.196907043457045,155.0379409790039,131.8021240234375,1,PT,H1|PT,12.0
PT_Privacy-Preserving AI in Digital Mental Health,PT,1,4,253,0.1600090861320495,0.0039274692535391995,0.1560816168785103,0.1639365553855887,8.33588695526123,1,PT,H1|PT,12.0
PT_Psychoeducation Programs,PT,1,4,253,0.9184208512306212,0.0717505216598508,0.8466703295707705,0.990171372890472,2.417632341384888,1,PT,H1|PT,12.0
PT_Psychophysiological Metrics for Treatment Response,PT,1,4,253,2.1655020713806152,0.3629121780395508,1.8025898933410645,2.528414249420166,7.217100143432617,1,PT,H1|PT,12.0
PT_Regenerative Medicine Approaches,PT,1,4,253,2.9689266681671143,0.4613227844238276,2.5076038837432866,3.430249452590942,4.704538345336914,1,PT,H1|PT,12.0
PT_Resting-state Functional Magnetic Resonance Imaging,PT,1,4,253,13.26513957977295,5.7374725341796875,7.527667045593262,19.002612113952637,27.42023658752441,1,PT,H1|PT,12.0
PT_Selective Serotonin Reuptake Inhibitors,PT,1,4,253,18.52688980102539,7.764461517333984,10.762428283691406,26.291351318359375,12.674957275390623,1,PT,H1|PT,12.0
PT_Social Skills Training,PT,1,4,253,0.3213790655136108,0.1052252054214468,0.21615386009216397,0.4266042709350576,0.2839312553405761,1,PT,H1|PT,12.0
PT_Stem Cell Therapy for Neurological Disorders,PT,1,4,253,2.428207874298096,0.3429050445556632,2.085302829742433,2.7711129188537593,6.553660392761231,1,PT,H1|PT,12.0
PT_Traditional & Alternative Medicine Approaches,PT,1,4,253,6.312456130981445,0.9313230514526364,5.381133079528809,7.243779182434082,78.48181915283203,1,PT,H1|PT,12.0
PT_Transcranial Magnetic Stimulation,PT,1,4,253,105.70380401611328,17.912384033203125,87.79141998291016,123.6161880493164,124.143798828125,1,PT,H1|PT,12.0
PT_Trauma-Focused CBT,PT,1,4,253,2.2685365676879883,0.3471808433532708,1.9213557243347175,2.615717411041259,8.636493682861328,1,PT,H1|PT,12.0
PT_Virtual Reality Exposure Therapy,PT,1,4,253,6.147900581359863,0.8624296188354492,5.285470962524414,7.0103302001953125,9.914392471313477,1,PT,H1|PT,12.0
PT_Voxel-based Lesion-Symptom Mapping,PT,1,4,253,1.3460191488265991,0.49895739555358803,0.8470617532730111,1.844976544380187,1.2752137184143066,1,PT,H1|PT,12.0
RMD_Anorexia nervosa,RMD,1,4,253,56.1839485168457,9.095375061035156,47.08857345581055,65.27932357788086,93.25755310058594,1,RMD,H1|RMD,12.0
RMD_Antisocial Personality Disorder,RMD,1,4,253,61.121829986572266,7.383636474609375,53.73819351196289,68.50546646118164,66.75023651123047,1,RMD,H1|RMD,12.0
RMD_Autosarcophagy,RMD,1,4,253,2.1091725826263428,0.5584259033203116,1.5507466793060312,2.6675984859466544,5.607282161712647,1,RMD,H1|RMD,12.0
RMD_Avoidant Personality,RMD,1,4,253,17.800718307495117,2.1960067749023438,15.604711532592773,19.99672508239746,57.52411651611328,1,RMD,H1|RMD,12.0
RMD_Boanthropy,RMD,1,4,253,14.341520309448242,6.946615219116211,7.394905090332031,21.288135528564453,31.11618423461914,1,RMD,H1|RMD,12.0
RMD_Body Integrity Dysphoria,RMD,1,4,253,19.623226165771484,2.081405639648437,17.541820526123047,21.704631805419922,17.957063674926758,1,RMD,H1|RMD,12.0
RMD_Brief Psychotic,RMD,1,4,253,40.1739616394043,4.871864318847656,35.30209732055664,45.04582595825195,49.86670303344727,1,RMD,H1|RMD,12.0
RMD_Capgras,RMD,1,4,253,19.543785095214844,1.563663482666015,17.980121612548828,21.10744857788086,35.60914993286133,1,RMD,H1|RMD,12.0
RMD_Childhood Disintegrative Disorder,RMD,1,4,253,25.693662643432617,2.5022964477539062,23.19136619567871,28.195959091186523,30.7707462310791,1,RMD,H1|RMD,12.0
RMD_Circadian Rhythm Sleep-Wake,RMD,1,4,253,1.261918067932129,0.23772668838500882,1.02419137954712,1.4996447563171378,1.939689040184021,1,RMD,H1|RMD,12.0
RMD_Cyclothymic,RMD,1,4,253,85.81053161621094,9.741348266601562,76.06918334960938,95.5518798828125,102.51668548583984,1,RMD,H1|RMD,12.0
RMD_Delusional,RMD,1,4,253,15.44325828552246,2.0595245361328116,13.383733749389648,17.50278282165527,116.3495101928711,1,RMD,H1|RMD,12.0
RMD_Dementia pugilistica,RMD,1,4,253,13.721333503723145,16.032377243041992,-2.3110437393188477,29.753710746765137,25.427621841430664,1,RMD,H1|RMD,12.0
RMD_Diogenes,RMD,1,4,253,29.78352165222168,0.9567718505859372,28.826749801635742,30.740293502807617,50.44639205932617,1,RMD,H1|RMD,12.0
RMD_Disinhibited Social Engagement,RMD,1,4,253,4.069764614105225,1.3936700820922847,2.67609453201294,5.46343469619751,12.752771377563477,1,RMD,H1|RMD,12.0
RMD_Dissociative Fugue,RMD,1,4,253,20.64221954345703,0.8584785461425777,19.783740997314453,21.50069808959961,32.085289001464844,1,RMD,H1|RMD,12.0
RMD_Ekbom,RMD,1,4,253,38.94350814819336,6.838874816894531,32.10463333129883,45.78238296508789,59.1236686706543,1,RMD,H1|RMD,12.0
RMD_Erotomanic,RMD,1,4,253,27.17138290405273,5.212669372558594,21.958713531494137,32.38405227661133,34.86029052734375,1,RMD,H1|RMD,12.0
RMD_Factitious,RMD,1,4,253,69.00907135009766,3.9593353271484375,65.04973602294922,72.9684066772461,108.55851745605467,1,RMD,H1|RMD,12.0
RMD_Fregoli Delusion,RMD,1,4,253,19.204524993896484,9.29132080078125,9.913204193115234,28.495845794677734,25.96465110778809,1,RMD,H1|RMD,12.0
RMD_Ganser,RMD,1,4,253,16.4772891998291,9.250883102416992,7.226406097412109,25.728172302246094,22.192232131958008,1,RMD,H1|RMD,12.0
RMD_Hallucinogen-Induced Psychotic,RMD,1,4,253,23.09981155395508,11.583892822265625,11.515918731689457,34.6837043762207,51.56736373901367,1,RMD,H1|RMD,12.0
RMD_Histrionic Personality,RMD,1,4,253,20.86127471923828,1.2899093627929679,19.571365356445312,22.15118408203125,29.17228507995605,1,RMD,H1|RMD,12.0
RMD_Hypergraphia,RMD,1,4,253,14.61900806427002,5.074911117553711,9.544096946716309,19.69391918182373,12.541866302490234,1,RMD,H1|RMD,12.0
RMD_Hyperthymesia,RMD,1,4,253,28.398334503173828,28.130355834960938,0.2679786682128906,56.528690338134766,58.68995666503906,1,RMD,H1|RMD,12.0
RMD_Impulse Control,RMD,1,4,253,16.82685089111328,2.287044525146484,14.539806365966797,19.113895416259766,21.01004219055176,1,RMD,H1|RMD,12.0
RMD_Intermetamorphosis,RMD,1,4,253,1.0740457773208618,0.1552598476409904,0.9187859296798714,1.2293056249618521,3.2958834171295166,1,RMD,H1|RMD,12.0
RMD_Kleine-Levin,RMD,1,4,253,4.020817756652832,0.301617622375488,3.719200134277344,4.32243537902832,14.130163192749023,1,RMD,H1|RMD,12.0
RMD_Kleptomania,RMD,1,4,253,53.182254791259766,12.248886108398438,40.93336868286133,65.4311408996582,57.97238540649414,1,RMD,H1|RMD,12.0
RMD_Landau-Kleffner,RMD,1,4,253,1.8873224258422847,0.49966478347778276,1.387657642364502,2.3869872093200675,1.0732017755508425,1,RMD,H1|RMD,12.0
RMD_Narcissistic Personality,RMD,1,4,253,38.109153747558594,7.1181793212890625,30.99097442626953,45.227333068847656,31.450475692749023,1,RMD,H1|RMD,12.0
RMD_Olfactory Reference,RMD,1,4,253,27.796161651611328,16.57756805419922,11.21859359741211,44.37372970581055,56.10536193847656,1,RMD,H1|RMD,12.0
RMD_Othello,RMD,1,4,253,42.87480163574219,9.362159729003906,33.51264190673828,52.236961364746094,39.56172180175781,1,RMD,H1|RMD,12.0
RMD_Palilalia,RMD,1,4,253,38.76411056518555,12.77032470703125,25.993785858154297,51.5344352722168,59.96875762939453,1,RMD,H1|RMD,12.0
RMD_Paramnesia,RMD,1,4,253,1.0852652788162231,0.1951990127563476,0.8900662660598755,1.2804642915725708,8.655040740966797,1,RMD,H1|RMD,12.0
RMD_Postpartum Psychosis,RMD,1,4,253,19.831174850463867,0.6676139831542968,19.16356086730957,20.498788833618164,32.17204666137695,1,RMD,H1|RMD,12.0
RMD_Psychogenic Amnesia,RMD,1,4,253,37.79468536376953,0.6830062866210935,37.11167907714844,38.477691650390625,71.19417572021484,1,RMD,H1|RMD,12.0
RMD_Pyromania,RMD,1,4,253,45.64400100708008,5.85113525390625,39.79286575317383,51.49513626098633,44.80152893066406,1,RMD,H1|RMD,12.0
RMD_Reactive Attachment,RMD,1,4,253,51.48344802856445,8.536056518554688,42.947391510009766,60.01950454711914,34.56101608276367,1,RMD,H1|RMD,12.0
RMD_Reduplicative Paramnesia,RMD,1,4,253,15.875798225402832,10.968669891357422,4.90712833404541,26.844468116760254,16.90851593017578,1,RMD,H1|RMD,12.0
RMD_Rumination,RMD,1,4,253,23.94407844543457,2.6022377014160147,21.341840744018555,26.546316146850586,65.150390625,1,RMD,H1|RMD,12.0
RMD_Savant,RMD,1,4,253,51.8275032043457,3.9401092529296875,47.887393951416016,55.76761245727539,93.94325256347656,1,RMD,H1|RMD,12.0
RMD_Schizoaffective,RMD,1,4,253,71.66553497314453,9.125885009765625,62.539649963378906,80.79141998291016,132.8834686279297,1,RMD,H1|RMD,12.0
RMD_Schizotypal Personality,RMD,1,4,253,13.793365478515623,0.5312118530273435,13.26215362548828,14.324577331542967,43.31776809692383,1,RMD,H1|RMD,12.0
RMD_Selective Mutism,RMD,1,4,253,59.76171112060547,0.8838043212890616,58.877906799316406,60.64551544189453,90.13448333740234,1,RMD,H1|RMD,12.0
RMD_Stendhal,RMD,1,4,253,29.241430282592773,3.2282867431640625,26.01314353942871,32.469717025756836,51.9820442199707,1,RMD,H1|RMD,12.0
RMD_Walking Corpse,RMD,1,4,253,5.198007106781006,1.6051712036132808,3.592835903167725,6.803178310394287,12.201470375061035,1,RMD,H1|RMD,12.0
RMD_koro,RMD,1,4,253,15.426382064819336,1.9968852996826165,13.429496765136719,17.423267364501953,18.18814849853516,1,RMD,H1|RMD,12.0
Global_Disaster_Total,Other,1,5,254,33.503990173339844,1.6876602172851562,31.816329956054688,35.191650390625,33.53572463989258,1,Other,H1|Other,12.0
Global_Holidays_Average,Other,1,5,254,1.2409663200378418,0.060601472854613994,1.1803648471832278,1.3015677928924558,1.1668087244033811,1,Other,H1|Other,12.0
Global_Holidays_Total,Other,1,5,254,44.51723098754883,1.6981430053710938,42.819087982177734,46.21537399291992,41.998905181884766,1,Other,H1|Other,12.0
PT_Animal-Assisted Interventions,PT,1,5,254,4.111254692077637,0.7834997177124023,3.3277549743652344,4.894754409790039,13.269742012023926,1,PT,H1|PT,12.0
PT_Antidepressants,PT,1,5,254,75.32856750488281,9.452407836914062,65.87615966796875,84.78097534179688,123.79347229003906,1,PT,H1|PT,12.0
PT_Antipsychotic Medications,PT,1,5,254,50.79635238647461,2.4307022094726562,48.36565017700195,53.227054595947266,73.87761688232422,1,PT,H1|PT,12.0
PT_Behavioral Activation Therapy,PT,1,5,254,3.3853771686553955,0.23641204833984358,3.1489651203155518,3.6217892169952393,19.238374710083008,1,PT,H1|PT,12.0
PT_Benzodiazepines,PT,1,5,254,37.98074722290039,2.5281143188476562,35.452632904052734,40.50886154174805,63.11117935180664,1,PT,H1|PT,12.0
PT_Biofeedback Devices,PT,1,5,254,0.6977863311767578,0.1512022018432608,0.546584129333497,0.8489885330200186,1.6193604469299316,1,PT,H1|PT,12.0
PT_Brain Stimulation Technologies,PT,1,5,254,0.7002283334732056,0.6803308725357048,0.019897460937500777,1.3805592060089102,1.3047239780426023,1,PT,H1|PT,12.0
PT_Brain-Computer Interface,PT,1,5,254,17.321773529052734,1.1328849792480469,16.188888549804688,18.45465850830078,16.84845542907715,1,PT,H1|PT,12.0
PT_Cognitive Behavioral Therapy,PT,1,5,254,69.2831802368164,9.333206176757812,59.949974060058594,78.61638641357422,50.258148193359375,1,PT,H1|PT,12.0
PT_Cognitive Enhancement Programs,PT,1,5,254,0.0143901696428656,0.026395954191684,-0.0120057845488184,0.040786123834549604,0.0093582905828952,1,PT,H1|PT,12.0
PT_Cognitive Technologies,PT,1,5,254,8.703190803527832,3.084669113159179,5.618521690368653,11.787859916687012,16.026731491088867,1,PT,H1|PT,12.0
PT_Creative Arts Therapies,PT,1,5,254,4.685084819793701,0.413947105407714,4.271137714385987,5.099031925201415,15.388620376586914,1,PT,H1|PT,12.0
PT_Dietary Interventions & Supplements,PT,1,5,254,0.1446436494588852,0.0496154129505156,0.09502823650836958,0.1942590624094008,0.197115808725357,1,PT,H1|PT,12.0
PT_Digital Health Tools,PT,1,5,254,5.79926061630249,1.0786714553833008,4.7205891609191895,6.877932071685791,103.71324157714844,1,PT,H1|PT,12.0
PT_Digital Imaging Technologies for Brain Scanning,PT,1,5,254,0.3153418004512787,0.0448644161224356,0.2704773843288431,0.36020621657371427,0.8675296306610107,1,PT,H1|PT,12.0
PT_Electroencephalography,PT,1,5,254,41.4626579284668,5.630287170410156,35.83237075805664,47.09294509887695,15.483322143554688,1,PT,H1|PT,12.0
PT_Exposure Therapy,PT,1,5,254,4.07296085357666,0.884076118469238,3.1888847351074223,4.957036972045898,15.134084701538086,1,PT,H1|PT,12.0
PT_Expressive Writing & Journaling,PT,1,5,254,0.8306647539138794,0.12839341163635198,0.7022713422775274,0.9590581655502314,1.930214524269104,1,PT,H1|PT,12.0
PT_Eye Movement Desensitization and Reprocessing,PT,1,5,254,7.5293869972229,1.648429870605468,5.8809571266174325,9.17781686782837,10.91008472442627,1,PT,H1|PT,12.0
PT_Genetic Testing,PT,1,5,254,3.727093458175659,0.4361128807067868,3.2909805774688725,4.163206338882446,7.61559534072876,1,PT,H1|PT,12.0
PT_Interpersonal Psychotherapy,PT,1,5,254,15.375903129577637,2.017707824707031,13.358195304870605,17.393610954284668,16.940309524536133,1,PT,H1|PT,12.0
PT_Meditation and Relaxation Techniques,PT,1,5,254,1.8584192991256716,0.244988679885864,1.6134306192398076,2.1034079790115356,6.786701202392578,1,PT,H1|PT,12.0
PT_Metaverse,PT,1,5,254,9.943842887878418,1.6197681427001953,8.324074745178223,11.563611030578613,69.7496566772461,1,PT,H1|PT,12.0
PT_Mindfulness-Based Stress Reduction,PT,1,5,254,33.65232467651367,5.6807098388671875,27.971614837646484,39.33303451538086,46.18610763549805,1,PT,H1|PT,12.0
PT_Mood Stabilizers,PT,1,5,254,25.658924102783203,3.0490493774414062,22.609874725341797,28.70797348022461,158.33062744140625,1,PT,H1|PT,12.0
PT_Neurocognitive Training,PT,1,5,254,1.5098915100097656,0.5361850261688231,0.9737064838409425,2.046076536178589,2.62932562828064,1,PT,H1|PT,12.0
PT_Neurofeedback Systems,PT,1,5,254,0.3324436843395233,0.0685372352600088,0.26390644907951455,0.4009809195995321,0.6754550337791443,1,PT,H1|PT,12.0
PT_Neuromodulation Techniques,PT,1,5,254,3.6491754055023193,0.3475942611694332,3.301581144332886,3.9967696666717525,12.466863632202148,1,PT,H1|PT,12.0
PT_Neuroprotective Agents,PT,1,5,254,10.113151550292969,0.8517894744873036,9.261362075805666,10.964941024780272,10.71074676513672,1,PT,H1|PT,12.0
PT_Peer Support Programs & Online Communities,PT,1,5,254,-0.0559572726488113,0.6590925604104996,-0.7150498330593109,0.6031352877616882,0.0022180255036801,1,PT,H1|PT,12.0
PT_Personalized Medicine,PT,1,5,254,96.433837890625,40.17475891113281,56.25907897949219,136.6085968017578,123.49795532226562,1,PT,H1|PT,12.0
PT_Privacy-Preserving AI in Digital Mental Health,PT,1,5,254,0.1721198558807373,0.0055294632911676005,0.1665903925895697,0.1776493191719049,7.669015407562256,1,PT,H1|PT,12.0
PT_Psychoeducation Programs,PT,1,5,254,0.9142295718193054,0.0638769865036008,0.8503525853157046,0.9781065583229063,2.464221715927124,1,PT,H1|PT,12.0
PT_Psychophysiological Metrics for Treatment Response,PT,1,5,254,2.1952145099639893,0.2913551330566404,1.9038593769073489,2.48656964302063,7.839733123779297,1,PT,H1|PT,12.0
PT_Regenerative Medicine Approaches,PT,1,5,254,2.953690767288208,0.42021703720092723,2.5334737300872807,3.3739078044891353,4.808175563812256,1,PT,H1|PT,12.0
PT_Resting-state Functional Magnetic Resonance Imaging,PT,1,5,254,12.651041030883787,5.905677795410156,6.745363235473631,18.556718826293945,29.2077693939209,1,PT,H1|PT,12.0
PT_Selective Serotonin Reuptake Inhibitors,PT,1,5,254,19.80561637878418,5.959556579589844,13.846059799194336,25.765172958374023,16.380958557128906,1,PT,H1|PT,12.0
PT_Social Skills Training,PT,1,5,254,0.321748822927475,0.10815918445587121,0.21358963847160378,0.42990800738334617,0.2612167596817016,1,PT,H1|PT,12.0
PT_Stem Cell Therapy for Neurological Disorders,PT,1,5,254,2.4921858310699463,0.320351600646972,2.1718342304229745,2.812537431716918,6.509366989135742,1,PT,H1|PT,12.0
PT_Traditional & Alternative Medicine Approaches,PT,1,5,254,6.365994453430176,0.5536909103393544,5.812303543090821,6.91968536376953,79.2784652709961,1,PT,H1|PT,12.0
PT_Transcranial Magnetic Stimulation,PT,1,5,254,111.86371612548828,17.469680786132812,94.39403533935547,129.3333969116211,116.77229309082033,1,PT,H1|PT,12.0
PT_Trauma-Focused CBT,PT,1,5,254,2.251124620437622,0.41449499130249,1.836629629135132,2.6656196117401123,8.905577659606934,1,PT,H1|PT,12.0
PT_Virtual Reality Exposure Therapy,PT,1,5,254,5.971317768096924,0.5897369384765616,5.381580829620362,6.561054706573485,9.281242370605469,1,PT,H1|PT,12.0
PT_Voxel-based Lesion-Symptom Mapping,PT,1,5,254,0.9962939023971558,0.5737817287445064,0.42251217365264937,1.5700756311416622,1.2476226091384888,1,PT,H1|PT,12.0
RMD_Anorexia nervosa,RMD,1,5,254,56.86747741699219,7.6718902587890625,49.195587158203125,64.53936767578125,143.93922424316406,1,RMD,H1|RMD,12.0
RMD_Antisocial Personality Disorder,RMD,1,5,254,60.815673828125,11.071243286132812,49.74443054199219,71.88691711425781,66.46978759765625,1,RMD,H1|RMD,12.0
RMD_Autosarcophagy,RMD,1,5,254,2.1375620365142822,0.68239402770996,1.4551680088043222,2.8199560642242423,11.158699989318848,1,RMD,H1|RMD,12.0
RMD_Avoidant Personality,RMD,1,5,254,17.793426513671875,2.454631805419921,15.338794708251953,20.248058319091797,59.920806884765625,1,RMD,H1|RMD,12.0
